Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11638149.34,325000.000,35.81,0.00,0.00,35.75,-0.08,-0.21,-0.15,07/22/2020,0.41
TrueShares Structured Outcome July ETF,JULZ,53656F664,5853531.63,225000.000,26.02,0.12,0.47,26.04,0.04,0.17,0.11,07/22/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5088935.05,175000.000,29.08,0.17,0.58,29.10,0.19,0.64,0.06,07/22/2020,0.46
