Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11154722.89,450000.000,24.79,0.19,0.76,24.82,0.19,0.77,0.13,10/08/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,2537021.74,100000.000,25.37,0.18,0.73,25.38,0.11,0.42,0.02,10/08/2020,0.35
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,17448052.50,425000.000,41.05,-0.08,-0.19,41.04,-0.14,-0.33,-0.03,10/08/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6116305.28,225000.000,27.18,0.20,0.74,27.17,0.17,0.62,-0.03,10/08/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6400091.47,200000.000,32.00,0.17,0.53,31.99,0.13,0.42,-0.04,10/08/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8435668.17,325000.000,25.96,0.20,0.76,25.95,0.16,0.63,-0.01,10/08/2020,0.39
