Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/27/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,316.730000,70947.52,2.72%,2604040.00,100000,4,
05/27/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,90.710000,26487.32,1.02%,2604040.00,100000,4,
05/27/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,90.780000,32680.80,1.26%,2604040.00,100000,4,
05/27/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,89.480000,56998.76,2.19%,2604040.00,100000,4,
05/27/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,196.400000,19640.00,0.75%,2604040.00,100000,4,
05/27/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,376.630000,46325.49,1.78%,2604040.00,100000,4,
05/27/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,94.050000,26710.20,1.03%,2604040.00,100000,4,
05/27/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,222.400000,20460.80,0.79%,2604040.00,100000,4,
05/27/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2421.860000,77499.52,2.98%,2604040.00,100000,4,
05/27/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,94.320000,20750.40,0.80%,2604040.00,100000,4,
05/27/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,85.510000,44123.16,1.69%,2604040.00,100000,4,
05/27/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1746.910000,29697.47,1.14%,2604040.00,100000,4,
05/27/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,523.630000,35606.84,1.37%,2604040.00,100000,4,
05/27/2020,ECOZ,BLL,058498106,BALL CORP,344.00,66.540000,22889.76,0.88%,2604040.00,100000,4,
05/27/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,60.320000,31607.68,1.21%,2604040.00,100000,4,
05/27/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,132.870000,40259.61,1.55%,2604040.00,100000,4,
05/27/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,101.420000,43914.86,1.69%,2604040.00,100000,4,
05/27/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,43.940000,19333.60,0.74%,2604040.00,100000,4,
05/27/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,69.430000,24717.08,0.95%,2604040.00,100000,4,
05/27/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,197.130000,39820.26,1.53%,2604040.00,100000,4,
05/27/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,304.800000,47853.60,1.84%,2604040.00,100000,4,
05/27/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,47.360000,9329.92,0.36%,2604040.00,100000,4,
05/27/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,176.520000,25418.88,0.98%,2604040.00,100000,4,
05/27/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,138.950000,50577.80,1.94%,2604040.00,100000,4,
05/27/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,120.950000,50799.00,1.95%,2604040.00,100000,4,
05/27/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,116.640000,42456.96,1.63%,2604040.00,100000,4,
05/27/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,56.010000,24868.44,0.95%,2604040.00,100000,4,
05/27/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,58.430000,48847.48,1.88%,2604040.00,100000,4,
05/27/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,78.010000,32452.16,1.25%,2604040.00,100000,4,
05/27/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,73.180000,22027.18,0.85%,2604040.00,100000,4,
05/27/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1421.370000,79596.72,3.06%,2604040.00,100000,4,
05/27/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,196.060000,21174.48,0.81%,2604040.00,100000,4,
05/27/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,305.760000,53813.76,2.07%,2604040.00,100000,4,
05/27/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,242.480000,28612.64,1.10%,2604040.00,100000,4,
05/27/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,133.130000,40471.52,1.55%,2604040.00,100000,4,
05/27/2020,ECOZ,INTU,461202103,INTUIT,92.00,282.200000,25962.40,1.00%,2604040.00,100000,4,
05/27/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,24.850000,13046.25,0.50%,2604040.00,100000,4,
