Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12548797.91,325000.000,38.61,-0.17,-0.43,38.67,-0.16,-0.40,0.15,08/27/2020,0.27
TrueShares Structured Outcome July ETF,JULZ,53656F664,6152495.64,225000.000,27.34,0.03,0.12,27.38,0.04,0.16,0.12,08/27/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5472096.24,175000.000,31.27,0.10,0.34,31.28,0.11,0.35,0.04,08/27/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,9134986.30,350000.000,26.10,0.03,0.11,26.14,0.04,0.14,0.17,08/27/2020,0.39
