Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/23/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,36.033959,738696.16,8.74%,8448277.50,325000,13,
10/23/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,14.309211,-392072.38,-4.64%,8448277.50,325000,13,
10/23/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.977205,8111150.64,96.01%,8448277.50,325000,13,
10/23/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-10043.96,1.000000,-10043.96,-0.12%,8448277.50,325000,13,Y
10/23/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,115.750000,160082.25,2.52%,6348200.00,200000,8,
10/23/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,84.310000,31784.87,0.50%,6348200.00,200000,8,
10/23/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,98.720000,87762.08,1.38%,6348200.00,200000,8,
10/23/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,109.480000,139368.04,2.20%,6348200.00,200000,8,
10/23/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,228.140000,32624.02,0.51%,6348200.00,200000,8,
10/23/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,483.600000,117514.80,1.85%,6348200.00,200000,8,
10/23/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,91.690000,25948.27,0.41%,6348200.00,200000,8,
10/23/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,227.980000,41948.32,0.66%,6348200.00,200000,8,
10/23/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3176.400000,203289.60,3.20%,6348200.00,200000,8,
10/23/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,104.790000,47469.87,0.75%,6348200.00,200000,8,
10/23/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,81.450000,55467.45,0.87%,6348200.00,200000,8,
10/23/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1792.020000,77056.86,1.21%,6348200.00,200000,8,
10/23/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,635.180000,86384.48,1.36%,6348200.00,200000,8,
10/23/2020,ECOZ,BLL,058498106,BALL CORP,529.00,91.130000,48207.77,0.76%,6348200.00,200000,8,
10/23/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,60.760000,37610.44,0.59%,6348200.00,200000,8,
10/23/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,172.170000,124306.74,1.96%,6348200.00,200000,8,
10/23/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,48.770000,24872.70,0.39%,6348200.00,200000,8,
10/23/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,46.730000,17804.13,0.28%,6348200.00,200000,8,
10/23/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,79.290000,56454.48,0.89%,6348200.00,200000,8,
10/23/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,209.760000,46986.24,0.74%,6348200.00,200000,8,
10/23/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,375.750000,117609.75,1.85%,6348200.00,200000,8,
