Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,618259.29,25000.000,24.73,-0.08,-0.33,24.75,-0.09,-0.37,0.07,04/15/2020,0.88
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,1816990.65,75000.000,24.23,-0.41,-1.65,24.22,-0.40,-1.63,-0.02,04/15/2020,0.55
