Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/16/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,277.970000,75607.84,3.25%,2326520.00,100000,4,
03/16/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,85.370000,24928.04,1.07%,2326520.00,100000,4,
03/16/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,90.000000,32400.00,1.39%,2326520.00,100000,4,
03/16/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,81.650000,45070.80,1.94%,2326520.00,100000,4,
03/16/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,166.510000,16651.00,0.72%,2326520.00,100000,4,
03/16/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,335.500000,30866.00,1.33%,2326520.00,100000,4,
03/16/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,144.500000,10982.00,0.47%,2326520.00,100000,4,
03/16/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,34.690000,14569.80,0.63%,2326520.00,100000,4,
03/16/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,92.770000,26346.68,1.13%,2326520.00,100000,4,
03/16/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,202.100000,18593.20,0.80%,2326520.00,100000,4,
03/16/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1785.000000,42840.00,1.84%,2326520.00,100000,4,
03/16/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,193.160000,16225.44,0.70%,2326520.00,100000,4,
03/16/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,99.600000,21912.00,0.94%,2326520.00,100000,4,
03/16/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,80.990000,41790.84,1.80%,2326520.00,100000,4,
03/16/2020,ECOZ,BKNG,09857L108,BOOKING HLDGS INC,28.00,1421.330000,39797.24,1.71%,2326520.00,100000,4,
03/16/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,413.780000,28137.04,1.21%,2326520.00,100000,4,
03/16/2020,ECOZ,BLL,058498106,BALL CORP,344.00,63.840000,21960.96,0.94%,2326520.00,100000,4,
03/16/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,54.990000,28814.76,1.24%,2326520.00,100000,4,
03/16/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,73.060000,16949.92,0.73%,2326520.00,100000,4,
03/16/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,94.800000,34886.40,1.50%,2326520.00,100000,4,
03/16/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,46.380000,20407.20,0.88%,2326520.00,100000,4,
03/16/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,69.100000,24599.60,1.06%,2326520.00,100000,4,
03/16/2020,ECOZ,CLX,189054109,CLOROX CO DEL,148.00,167.770000,24829.96,1.07%,2326520.00,100000,4,
03/16/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,104.00,302.270000,31436.08,1.35%,2326520.00,100000,4,
03/16/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,147.780000,21280.32,0.91%,2326520.00,100000,4,
03/16/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,113.670000,41375.88,1.78%,2326520.00,100000,4,
03/16/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,102.520000,43058.40,1.85%,2326520.00,100000,4,
03/16/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,97.060000,35329.84,1.52%,2326520.00,100000,4,
03/16/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,53.250000,23643.00,1.02%,2326520.00,100000,4,
03/16/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,88.530000,36828.48,1.58%,2326520.00,100000,4,
