Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
06/29/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,353.630000,138622.96,2.99%,4638287.50,175000,7,
06/29/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,96.130000,49122.43,1.06%,4638287.50,175000,7,
06/29/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,99.180000,62483.40,1.35%,4638287.50,175000,7,
06/29/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,88.710000,98822.94,2.13%,4638287.50,175000,7,
06/29/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,212.470000,37182.25,0.80%,4638287.50,175000,7,
06/29/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,426.920000,90933.96,1.96%,4638287.50,175000,7,
06/29/2020,ECOZ,ALL,020002101,ALLSTATE CORP,497.00,94.580000,47006.26,1.01%,4638287.50,175000,7,
06/29/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,232.840000,37487.24,0.81%,4638287.50,175000,7,
06/29/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,2692.870000,150800.72,3.25%,4638287.50,175000,7,
06/29/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,556.00,93.420000,51941.52,1.12%,4638287.50,175000,7,
06/29/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,84.310000,76131.93,1.64%,4638287.50,175000,7,
06/29/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1541.250000,58567.50,1.26%,4638287.50,175000,7,
06/29/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,534.850000,63647.15,1.37%,4638287.50,175000,7,
06/29/2020,ECOZ,BLL,058498106,BALL CORP,602.00,67.340000,40538.68,0.87%,4638287.50,175000,7,
06/29/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,57.540000,43672.86,0.94%,4638287.50,175000,7,
06/29/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,528.00,141.680000,74807.04,1.61%,4638287.50,175000,7,
06/29/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,669.00,91.510000,61220.19,1.32%,4638287.50,175000,7,
06/29/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,43.040000,33140.80,0.71%,4638287.50,175000,7,
06/29/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,71.520000,44556.96,0.96%,4638287.50,175000,7,
06/29/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,215.300000,75785.60,1.63%,4638287.50,175000,7,
06/29/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,296.560000,81257.44,1.75%,4638287.50,175000,7,
06/29/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,183.170000,46158.84,1.00%,4638287.50,175000,7,
06/29/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,142.770000,90944.49,1.96%,4638287.50,175000,7,
06/29/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,109.100000,80188.50,1.73%,4638287.50,175000,7,
06/29/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,130.930000,83402.41,1.80%,4638287.50,175000,7,
06/29/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,54.820000,42595.14,0.92%,4638287.50,175000,7,
06/29/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1463.00,45.300000,66273.90,1.43%,4638287.50,175000,7,
06/29/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,81.850000,59586.80,1.28%,4638287.50,175000,7,
06/29/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,74.570000,39223.82,0.85%,4638287.50,175000,7,
06/29/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1362.540000,133528.92,2.88%,4638287.50,175000,7,
06/29/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,189.190000,35756.91,0.77%,4638287.50,175000,7,
06/29/2020,ECOZ,GWW,384802104,GRAINGER W W INC,308.00,293.120000,90280.96,1.95%,4638287.50,175000,7,
06/29/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,241.010000,49407.05,1.07%,4638287.50,175000,7,
06/29/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,119.050000,63334.60,1.37%,4638287.50,175000,7,
06/29/2020,ECOZ,INTU,461202103,INTUIT,161.00,286.520000,46129.72,0.99%,4638287.50,175000,7,
06/29/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,24.670000,22647.06,0.49%,4638287.50,175000,7,
06/29/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,166.750000,31515.75,0.68%,4638287.50,175000,7,
06/29/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,137.810000,31834.11,0.69%,4638287.50,175000,7,
06/29/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,92.590000,73886.82,1.59%,4638287.50,175000,7,
06/29/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,302.520000,67764.48,1.46%,4638287.50,175000,7,
06/29/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,289.340000,91142.10,1.96%,4638287.50,175000,7,
06/29/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,268.980000,65900.10,1.42%,4638287.50,175000,7,
06/29/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,75.190000,42106.40,0.91%,4638287.50,175000,7,
06/29/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,332.200000,77070.40,1.66%,4638287.50,175000,7,
06/29/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,196.330000,162168.58,3.50%,4638287.50,175000,7,
06/29/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,231.00,138.780000,32058.18,0.69%,4638287.50,175000,7,
06/29/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,443.400000,77595.00,1.67%,4638287.50,175000,7,
06/29/2020,ECOZ,NKE,654106103,NIKE INC,490.00,93.670000,45898.30,0.99%,4638287.50,175000,7,
06/29/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,366.200000,76902.00,1.66%,4638287.50,175000,7,
