Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/18/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,221.00,32.130801,710090.70,7.95%,8930075.00,350000,14,
08/18/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-295.00,17.451084,-514806.98,-5.76%,8930075.00,350000,14,
08/18/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8740000.00,99.952458,8735844.83,97.82%,8930075.00,350000,14,
08/18/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-1246.33,1.000000,-1246.33,-0.01%,8930075.00,350000,14,Y
08/18/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,458.430000,179704.56,3.41%,5276512.50,175000,7,
08/18/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,96.350000,49234.85,0.93%,5276512.50,175000,7,
08/18/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,103.420000,80460.76,1.52%,5276512.50,175000,7,
08/18/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,100.710000,112190.94,2.13%,5276512.50,175000,7,
08/18/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,232.620000,40708.50,0.77%,5276512.50,175000,7,
08/18/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,451.580000,96186.54,1.82%,5276512.50,175000,7,
08/18/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,95.230000,23617.04,0.45%,5276512.50,175000,7,
08/18/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,243.010000,39124.61,0.74%,5276512.50,175000,7,
08/18/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3182.410000,178214.96,3.38%,5276512.50,175000,7,
