Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/06/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,38.936086,798189.76,9.33%,8558777.50,325000,13,
11/06/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,12.368757,-338903.94,-3.96%,8558777.50,325000,13,
11/06/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.981556,8105504.74,94.70%,8558777.50,325000,13,
11/06/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-6567.26,1.000000,-6567.26,-0.08%,8558777.50,325000,13,Y
11/06/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,118.825000,164334.98,2.53%,6489340.00,200000,8,
11/06/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,93.690000,35321.13,0.54%,6489340.00,200000,8,
11/06/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,105.420000,93718.38,1.44%,6489340.00,200000,8,
11/06/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,113.530000,144523.69,2.23%,6489340.00,200000,8,
11/06/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,496.470000,120642.21,1.86%,6489340.00,200000,8,
11/06/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,90.410000,25586.03,0.39%,6489340.00,200000,8,
11/06/2020,ECOZ,AMD,007903107,ADVANCED MICRO DEVICES INC,801.00,83.000000,66483.00,1.02%,6489340.00,200000,8,
11/06/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,231.970000,42682.48,0.66%,6489340.00,200000,8,
11/06/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3322.000000,212608.00,3.28%,6489340.00,200000,8,
11/06/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,98.110000,44443.83,0.68%,6489340.00,200000,8,
11/06/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,77.760000,52954.56,0.82%,6489340.00,200000,8,
11/06/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1768.310000,76037.33,1.17%,6489340.00,200000,8,
11/06/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,668.190000,90873.84,1.40%,6489340.00,200000,8,
11/06/2020,ECOZ,BLL,058498106,BALL CORP,529.00,97.160000,51397.64,0.79%,6489340.00,200000,8,
11/06/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,63.750000,39461.25,0.61%,6489340.00,200000,8,
11/06/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,157.040000,113382.88,1.75%,6489340.00,200000,8,
11/06/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,53.060000,27060.60,0.42%,6489340.00,200000,8,
11/06/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,83.010000,59103.12,0.91%,6489340.00,200000,8,
11/06/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,212.980000,47707.52,0.74%,6489340.00,200000,8,
11/06/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,385.230000,120576.99,1.86%,6489340.00,200000,8,
11/06/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,260.220000,74943.36,1.15%,6489340.00,200000,8,
11/06/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,126.960000,136735.92,2.11%,6489340.00,200000,8,
11/06/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,128.330000,102407.34,1.58%,6489340.00,200000,8,
11/06/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,120.260000,241241.56,3.72%,6489340.00,200000,8,
11/06/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,92.200000,76710.40,1.18%,6489340.00,200000,8,
11/06/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,87.410000,45016.15,0.69%,6489340.00,200000,8,
11/06/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,59.630000,35837.63,0.55%,6489340.00,200000,8,
11/06/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1762.500000,174487.50,2.69%,6489340.00,200000,8,
11/06/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,377.310000,116588.79,1.80%,6489340.00,200000,8,
11/06/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,285.850000,66888.90,1.03%,6489340.00,200000,8,
11/06/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,107.550000,46784.25,0.72%,6489340.00,200000,8,
11/06/2020,ECOZ,INTU,461202103,INTUIT,184.00,350.960000,64576.64,1.00%,6489340.00,200000,8,
11/06/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,27.480000,28826.52,0.44%,6489340.00,200000,8,
11/06/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,208.880000,45118.08,0.70%,6489340.00,200000,8,
11/06/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,139.760000,36896.64,0.57%,6489340.00,200000,8,
11/06/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,104.350000,95167.20,1.47%,6489340.00,200000,8,
11/06/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,399.710000,77543.74,1.19%,6489340.00,200000,8,
11/06/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,316.530000,113950.80,1.76%,6489340.00,200000,8,
11/06/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,291.060000,81496.80,1.26%,6489340.00,200000,8,
11/06/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,80.460000,36126.54,0.56%,6489340.00,200000,8,
11/06/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,417.730000,110698.45,1.71%,6489340.00,200000,8,
11/06/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,223.290000,210785.76,3.25%,6489340.00,200000,8,
11/06/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,133.210000,30238.67,0.47%,6489340.00,200000,8,
11/06/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,513.760000,102752.00,1.58%,6489340.00,200000,8,
11/06/2020,ECOZ,NKE,654106103,NIKE INC,1016.00,129.700000,131775.20,2.03%,6489340.00,200000,8,
11/06/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,566.400000,135936.00,2.09%,6489340.00,200000,8,
11/06/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,138.050000,88352.00,1.36%,6489340.00,200000,8,
11/06/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,105.880000,105138.84,1.62%,6489340.00,200000,8,
11/06/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,204.560000,89597.28,1.38%,6489340.00,200000,8,
11/06/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,145.410000,95388.96,1.47%,6489340.00,200000,8,
11/06/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,588.810000,90676.74,1.40%,6489340.00,200000,8,
11/06/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,250.300000,143171.60,2.21%,6489340.00,200000,8,
11/06/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,90.620000,114543.68,1.77%,6489340.00,200000,8,
11/06/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,344.00,233.630000,80368.72,1.24%,6489340.00,200000,8,
11/06/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,355.990000,82589.68,1.27%,6489340.00,200000,8,
11/06/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,175.230000,216409.05,3.33%,6489340.00,200000,8,
11/06/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,60.830000,80538.92,1.24%,6489340.00,200000,8,
11/06/2020,ECOZ,TDOC,87918A105,TELADOC HEALTH INC,346.00,208.510000,72144.46,1.11%,6489340.00,200000,8,
11/06/2020,ECOZ,TGT,87612E106,TARGET CORP,384.00,158.630000,60913.92,0.94%,6489340.00,200000,8,
11/06/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,235.00,138.980000,32660.30,0.50%,6489340.00,200000,8,
11/06/2020,ECOZ,TSLA,88160R101,TESLA INC,403.00,438.090000,176550.27,2.72%,6489340.00,200000,8,
11/06/2020,ECOZ,TWTR,90184L102,TWITTER INC,2867.00,43.710000,125316.57,1.93%,6489340.00,200000,8,
11/06/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,3043.00,41.960000,127684.28,1.97%,6489340.00,200000,8,
11/06/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,219.00,354.400000,77613.60,1.20%,6489340.00,200000,8,
11/06/2020,ECOZ,UNP,907818108,UNION PAC CORP,153.00,192.070000,29386.71,0.45%,6489340.00,200000,8,
11/06/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,688.00,163.560000,112529.28,1.73%,6489340.00,200000,8,
11/06/2020,ECOZ,V,92826C839,VISA INC,248.00,197.640000,49014.72,0.76%,6489340.00,200000,8,
11/06/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,216.00,173.380000,37450.08,0.58%,6489340.00,200000,8,
