Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,6225335.92,200000.000,31.13,0.34,1.11,31.26,0.36,1.17,0.42,06/12/2020,0.40
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,3294388.42,125000.000,26.36,0.30,1.14,26.43,0.28,1.06,0.27,06/12/2020,0.30
