Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
04/24/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,275.030000,61606.72,2.52%,2440140.00,100000,4,
04/24/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,82.040000,23955.68,0.98%,2440140.00,100000,4,
04/24/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,87.260000,31413.60,1.29%,2440140.00,100000,4,
04/24/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,93.940000,59839.78,2.45%,2440140.00,100000,4,
04/24/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,172.900000,17290.00,0.71%,2440140.00,100000,4,
04/24/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,335.370000,41250.51,1.69%,2440140.00,100000,4,
04/24/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,35.040000,14716.80,0.60%,2440140.00,100000,4,
04/24/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,99.450000,28243.80,1.16%,2440140.00,100000,4,
04/24/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,232.490000,21389.08,0.88%,2440140.00,100000,4,
04/24/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2399.450000,76782.40,3.15%,2440140.00,100000,4,
04/24/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,82.460000,18141.20,0.74%,2440140.00,100000,4,
04/24/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,91.320000,47121.12,1.93%,2440140.00,100000,4,
04/24/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,471.200000,32041.60,1.31%,2440140.00,100000,4,
04/24/2020,ECOZ,BLL,058498106,BALL CORP,344.00,64.900000,22325.60,0.91%,2440140.00,100000,4,
04/24/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,60.950000,31937.80,1.31%,2440140.00,100000,4,
04/24/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,99.780000,23148.96,0.95%,2440140.00,100000,4,
04/24/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,99.045000,42886.49,1.76%,2440140.00,100000,4,
04/24/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,39.990000,17595.60,0.72%,2440140.00,100000,4,
04/24/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,71.230000,25357.88,1.04%,2440140.00,100000,4,
04/24/2020,ECOZ,CLX,189054109,CLOROX CO DEL,230.00,189.920000,43681.60,1.79%,2440140.00,100000,4,
04/24/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,305.400000,47947.80,1.96%,2440140.00,100000,4,
04/24/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,50.540000,9956.38,0.41%,2440140.00,100000,4,
04/24/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,151.720000,21847.68,0.90%,2440140.00,100000,4,
04/24/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,141.560000,51527.84,2.11%,2440140.00,100000,4,
04/24/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,101.000000,42420.00,1.74%,2440140.00,100000,4,
04/24/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,114.460000,41663.44,1.71%,2440140.00,100000,4,
04/24/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,58.230000,25854.12,1.06%,2440140.00,100000,4,
04/24/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,39.480000,33005.28,1.35%,2440140.00,100000,4,
04/24/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,86.560000,36008.96,1.48%,2440140.00,100000,4,
