Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12076129.90,325000.000,37.16,0.93,2.56,37.21,0.94,2.59,0.14,08/20/2020,0.28
TrueShares Structured Outcome July ETF,JULZ,53656F664,6010938.46,225000.000,26.72,0.07,0.26,26.74,0.08,0.29,0.09,08/20/2020,0.38
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5312079.48,175000.000,30.35,0.18,0.58,30.37,0.19,0.63,0.06,08/20/2020,0.13
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8926518.73,350000.000,25.50,0.06,0.24,25.55,0.04,0.17,0.16,08/20/2020,0.39
