Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,642381.75,25000.000,25.70,0.68,2.72,25.76,0.70,2.78,0.26,04/22/2020,0.43
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2451599.60,100000.000,24.52,0.55,2.29,24.55,0.55,2.28,0.13,04/22/2020,0.43
