Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12672157.93,325000.000,38.99,0.38,0.98,39.03,0.36,0.92,0.09,08/28/2020,0.27
TrueShares Structured Outcome July ETF,JULZ,53656F664,6186964.30,225000.000,27.50,0.15,0.56,27.51,0.13,0.48,0.04,08/28/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5505727.35,175000.000,31.46,0.19,0.61,31.45,0.17,0.54,-0.03,08/28/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,9840170.66,375000.000,26.24,0.14,0.54,26.27,0.13,0.49,0.12,08/28/2020,0.39
