Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,9062703.36,375000.000,24.17,0.03,0.12,24.15,-0.01,-0.05,-0.07,09/11/2020,0.29
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12580891.68,350000.000,35.95,-0.61,-1.67,35.95,-0.64,-1.74,0.00,09/11/2020,0.29
TrueShares Structured Outcome July ETF,JULZ,53656F664,5947509.49,225000.000,26.43,-0.02,-0.09,26.48,-0.02,-0.06,0.16,09/11/2020,0.41
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5202497.70,175000.000,29.73,-0.08,-0.25,29.73,-0.13,-0.43,0.00,09/11/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8217014.09,325000.000,25.28,0.02,0.08,25.26,-0.01,-0.05,-0.08,09/11/2020,0.39
