Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/31/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,384.760000,150825.92,2.99%,5043850.00,175000,7,
07/31/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,96.040000,49076.44,0.97%,5043850.00,175000,7,
07/31/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,102.170000,79488.26,1.58%,5043850.00,175000,7,
07/31/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,101.530000,113104.42,2.24%,5043850.00,175000,7,
07/31/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,223.980000,39196.50,0.78%,5043850.00,175000,7,
07/31/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,438.880000,93481.44,1.85%,5043850.00,175000,7,
07/31/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,92.080000,22835.84,0.45%,5043850.00,175000,7,
07/31/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,246.140000,39628.54,0.79%,5043850.00,175000,7,
07/31/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3051.880000,170905.28,3.39%,5043850.00,175000,7,
07/31/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,94.650000,37576.05,0.74%,5043850.00,175000,7,
07/31/2020,ECOZ,BAX,071813109,BAXTER INTL INC,755.00,86.010000,64937.55,1.29%,5043850.00,175000,7,
07/31/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1687.740000,64134.12,1.27%,5043850.00,175000,7,
07/31/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,573.090000,68197.71,1.35%,5043850.00,175000,7,
07/31/2020,ECOZ,BLL,058498106,BALL CORP,602.00,73.450000,44216.90,0.88%,5043850.00,175000,7,
07/31/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,58.870000,44682.33,0.89%,5043850.00,175000,7,
07/31/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,123.320000,77938.24,1.55%,5043850.00,175000,7,
07/31/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,334.00,86.890000,29021.26,0.58%,5043850.00,175000,7,
07/31/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,43.270000,33317.90,0.66%,5043850.00,175000,7,
07/31/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,76.870000,47890.01,0.95%,5043850.00,175000,7,
07/31/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,231.260000,81403.52,1.61%,5043850.00,175000,7,
07/31/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,324.820000,89000.68,1.76%,5043850.00,175000,7,
07/31/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,191.700000,48308.40,0.96%,5043850.00,175000,7,
07/31/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,141.690000,90256.53,1.79%,5043850.00,175000,7,
07/31/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,115.660000,85010.10,1.69%,5043850.00,175000,7,
07/31/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,138.590000,88281.83,1.75%,5043850.00,175000,7,
07/31/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,54.870000,42633.99,0.85%,5043850.00,175000,7,
07/31/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,59.140000,103849.84,2.06%,5043850.00,175000,7,
07/31/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,90.580000,65942.24,1.31%,5043850.00,175000,7,
07/31/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,72.330000,38045.58,0.75%,5043850.00,175000,7,
