Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
04/08/2020,ECOZ,AAPL,037833100,APPLE INC,204.00,259.430000,52923.72,3.06%,1727947.50,75000,3,
04/08/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,219.00,75.390000,16510.41,0.96%,1727947.50,75000,3,
04/08/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,270.00,87.200000,23544.00,1.36%,1727947.50,75000,3,
04/08/2020,ECOZ,ABT,002824100,ABBOTT LABS,478.00,81.930000,39162.54,2.27%,1727947.50,75000,3,
04/08/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,75.00,164.120000,12309.00,0.71%,1727947.50,75000,3,
04/08/2020,ECOZ,ADBE,00724F101,ADOBE INC,69.00,308.930000,21316.17,1.23%,1727947.50,75000,3,
04/08/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,57.00,136.960000,7806.72,0.45%,1727947.50,75000,3,
04/08/2020,ECOZ,AFL,001055102,AFLAC INC,315.00,35.710000,11248.65,0.65%,1727947.50,75000,3,
04/08/2020,ECOZ,ALL,020002101,ALLSTATE CORP,213.00,92.530000,19708.89,1.14%,1727947.50,75000,3,
04/08/2020,ECOZ,AMGN,031162100,AMGEN INC,69.00,208.780000,14405.82,0.83%,1727947.50,75000,3,
04/08/2020,ECOZ,AMZN,023135106,AMAZON COM INC,23.00,2011.600000,46266.80,2.68%,1727947.50,75000,3,
04/08/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,63.00,147.350000,9283.05,0.54%,1727947.50,75000,3,
04/08/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,165.00,87.580000,14450.70,0.84%,1727947.50,75000,3,
04/08/2020,ECOZ,BAX,071813109,BAXTER INTL INC,387.00,82.510000,31931.37,1.85%,1727947.50,75000,3,
04/08/2020,ECOZ,BLK,09247X101,BLACKROCK INC,51.00,443.120000,22599.12,1.31%,1727947.50,75000,3,
04/08/2020,ECOZ,BLL,058498106,BALL CORP,258.00,65.860000,16991.88,0.98%,1727947.50,75000,3,
04/08/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,393.00,56.900000,22361.70,1.29%,1727947.50,75000,3,
04/08/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,174.00,67.430000,11732.82,0.68%,1727947.50,75000,3,
04/08/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,276.00,93.500000,25806.00,1.49%,1727947.50,75000,3,
04/08/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,330.00,42.050000,13876.50,0.80%,1727947.50,75000,3,
04/08/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,267.00,69.040000,18433.68,1.07%,1727947.50,75000,3,
04/08/2020,ECOZ,CLX,189054109,CLOROX CO DEL,173.00,181.500000,31399.50,1.82%,1727947.50,75000,3,
04/08/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,118.00,303.630000,35828.34,2.07%,1727947.50,75000,3,
04/08/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,148.00,46.390000,6865.72,0.40%,1727947.50,75000,3,
04/08/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,108.00,145.070000,15667.56,0.91%,1727947.50,75000,3,
04/08/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,273.00,145.800000,39803.40,2.30%,1727947.50,75000,3,
04/08/2020,ECOZ,DIS,254687106,DISNEY WALT CO,315.00,101.240000,31890.60,1.85%,1727947.50,75000,3,
04/08/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,273.00,106.320000,29025.36,1.68%,1727947.50,75000,3,
04/08/2020,ECOZ,EIX,281020107,EDISON INTL,333.00,54.030000,17991.99,1.04%,1727947.50,75000,3,
04/08/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,280.00,35.040000,9811.20,0.57%,1727947.50,75000,3,
04/08/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,312.00,79.780000,24891.36,1.44%,1727947.50,75000,3,
04/08/2020,ECOZ,EXC,30161N101,EXELON CORP,207.00,35.790000,7408.53,0.43%,1727947.50,75000,3,
04/08/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,226.00,74.670000,16875.42,0.98%,1727947.50,75000,3,
04/08/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,42.00,1182.560000,49667.52,2.87%,1727947.50,75000,3,
04/08/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,81.00,166.020000,13447.62,0.78%,1727947.50,75000,3,
04/08/2020,ECOZ,GWW,384802104,GRAINGER W W INC,132.00,257.930000,34046.76,1.97%,1727947.50,75000,3,
04/08/2020,ECOZ,HSY,427866108,HERSHEY CO,60.00,141.110000,8466.60,0.49%,1727947.50,75000,3,
04/08/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,228.00,114.020000,25996.56,1.50%,1727947.50,75000,3,
04/08/2020,ECOZ,INTU,461202103,INTUIT,69.00,239.760000,16543.44,0.96%,1727947.50,75000,3,
04/08/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,81.00,152.270000,12333.87,0.71%,1727947.50,75000,3,
04/08/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,99.00,137.480000,13610.52,0.79%,1727947.50,75000,3,
04/08/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,116.00,90.640000,10514.24,0.61%,1727947.50,75000,3,
04/08/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,96.00,256.220000,24597.12,1.42%,1727947.50,75000,3,
04/08/2020,ECOZ,MA,57636Q104,MASTERCARD INC,135.00,258.680000,34921.80,2.02%,1727947.50,75000,3,
04/08/2020,ECOZ,MCO,615369105,MOODYS CORP,105.00,228.710000,24014.55,1.39%,1727947.50,75000,3,
04/08/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,240.00,78.560000,18854.40,1.09%,1727947.50,75000,3,
