Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,661060.85,25000.000,26.44,0.72,2.79,26.58,0.59,2.25,0.51,04/29/2020,0.39
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2530009.81,100000.000,25.30,0.50,2.01,25.31,0.50,2.01,0.03,04/29/2020,0.41
