Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12059096.81,325000.000,37.10,0.73,2.02,37.15,0.83,2.28,0.12,08/03/2020,0.36
TrueShares Structured Outcome July ETF,JULZ,53656F664,5878819.32,225000.000,26.13,0.14,0.56,26.17,0.20,0.78,0.18,08/03/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5126551.75,175000.000,29.29,0.33,1.13,29.32,0.39,1.34,0.07,08/03/2020,0.52
TrueShares Structured Outcome August ETF,AUGZ,53656F722,2500000.00,100000.000,25.00,0.00,0.00,25.01,0.01,0.03,0.03,08/03/2020,0.08
