Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/18/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,307.710000,68927.04,2.70%,2548190.00,100000,4,
05/18/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,90.710000,26487.32,1.04%,2548190.00,100000,4,
05/18/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,85.750000,30870.00,1.21%,2548190.00,100000,4,
05/18/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,89.890000,57259.93,2.25%,2548190.00,100000,4,
05/18/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,183.880000,18388.00,0.72%,2548190.00,100000,4,
05/18/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,365.300000,44931.90,1.76%,2548190.00,100000,4,
05/18/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,95.380000,27087.92,1.06%,2548190.00,100000,4,
05/18/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,240.200000,22098.40,0.87%,2548190.00,100000,4,
05/18/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2409.780000,77112.96,3.03%,2548190.00,100000,4,
05/18/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,82.220000,18088.40,0.71%,2548190.00,100000,4,
05/18/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,87.160000,44974.56,1.76%,2548190.00,100000,4,
05/18/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1384.310000,23533.27,0.92%,2548190.00,100000,4,
05/18/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,513.730000,34933.64,1.37%,2548190.00,100000,4,
05/18/2020,ECOZ,BLL,058498106,BALL CORP,344.00,62.230000,21407.12,0.84%,2548190.00,100000,4,
05/18/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,64.090000,33583.16,1.32%,2548190.00,100000,4,
05/18/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,134.160000,40650.48,1.60%,2548190.00,100000,4,
05/18/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,99.880000,43248.04,1.70%,2548190.00,100000,4,
05/18/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,35.990000,15835.60,0.62%,2548190.00,100000,4,
05/18/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,68.950000,24546.20,0.96%,2548190.00,100000,4,
05/18/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,209.830000,42385.66,1.66%,2548190.00,100000,4,
05/18/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,299.210000,46975.97,1.84%,2548190.00,100000,4,
05/18/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,53.530000,10545.41,0.41%,2548190.00,100000,4,
05/18/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,171.330000,24671.52,0.97%,2548190.00,100000,4,
05/18/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,146.720000,53406.08,2.10%,2548190.00,100000,4,
05/18/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,109.050000,45801.00,1.80%,2548190.00,100000,4,
05/18/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,118.130000,42999.32,1.69%,2548190.00,100000,4,
05/18/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,55.950000,24841.80,0.97%,2548190.00,100000,4,
05/18/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,58.375000,48801.50,1.92%,2548190.00,100000,4,
05/18/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,76.390000,31778.24,1.25%,2548190.00,100000,4,
05/18/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,76.260000,22954.26,0.90%,2548190.00,100000,4,
05/18/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1373.060000,76891.36,3.02%,2548190.00,100000,4,
05/18/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,171.870000,18561.96,0.73%,2548190.00,100000,4,
05/18/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,278.790000,49067.04,1.93%,2548190.00,100000,4,
05/18/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,239.330000,28240.94,1.11%,2548190.00,100000,4,
05/18/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,128.220000,38978.88,1.53%,2548190.00,100000,4,
05/18/2020,ECOZ,INTU,461202103,INTUIT,92.00,284.390000,26163.88,1.03%,2548190.00,100000,4,
05/18/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,22.420000,11770.50,0.46%,2548190.00,100000,4,
05/18/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,108.00,155.680000,16813.44,0.66%,2548190.00,100000,4,
05/18/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,132.00,150.440000,19858.08,0.78%,2548190.00,100000,4,
05/18/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,358.00,85.900000,30752.20,1.21%,2548190.00,100000,4,
05/18/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,128.00,251.840000,32235.52,1.27%,2548190.00,100000,4,
05/18/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,180.00,278.940000,50209.20,1.97%,2548190.00,100000,4,
05/18/2020,ECOZ,MCO,615369105,MOODYS CORP,140.00,251.310000,35183.40,1.38%,2548190.00,100000,4,
05/18/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,320.00,79.780000,25529.60,1.00%,2548190.00,100000,4,
05/18/2020,ECOZ,MSCI,55354G100,MSCI INC,150.00,341.220000,51183.00,2.01%,2548190.00,100000,4,
05/18/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,472.00,183.160000,86451.52,3.39%,2548190.00,100000,4,
05/18/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,132.00,129.070000,17037.24,0.67%,2548190.00,100000,4,
05/18/2020,ECOZ,NFLX,64110L106,NETFLIX INC,100.00,454.190000,45419.00,1.78%,2548190.00,100000,4,
05/18/2020,ECOZ,NKE,654106103,NIKE INC,280.00,86.990000,24357.20,0.96%,2548190.00,100000,4,
05/18/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,120.00,339.630000,40755.60,1.60%,2548190.00,100000,4,
05/18/2020,ECOZ,PEP,713448108,PEPSICO INC,320.00,135.950000,43504.00,1.71%,2548190.00,100000,4,
05/18/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,408.00,83.280000,33978.24,1.33%,2548190.00,100000,4,
05/18/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,172.00,145.510000,25027.72,0.98%,2548190.00,100000,4,
05/18/2020,ECOZ,QCOM,747525103,QUALCOMM INC,328.00,75.770000,24852.56,0.98%,2548190.00,100000,4,
05/18/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,78.00,576.720000,44984.16,1.77%,2548190.00,100000,4,
05/18/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,132.00,197.870000,26118.84,1.02%,2548190.00,100000,4,
05/18/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,476.00,74.160000,35300.16,1.39%,2548190.00,100000,4,
