Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2436495.78,100000.000,24.37,-0.97,-3.82,24.73,-0.63,-2.49,1.49,03/03/2020,0.56
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2553452.81,100000.000,25.53,-0.60,-2.29,25.60,-0.31,-1.21,0.27,03/03/2020,0.35
