Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,25.00,1.000,25.00,,,25.00,,,0.00,08/31/2020,
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12779072.20,325000.000,39.32,0.33,0.84,39.41,0.38,0.98,0.23,08/31/2020,0.27
TrueShares Structured Outcome July ETF,JULZ,53656F664,6168030.89,225000.000,27.41,-0.08,-0.31,27.50,-0.01,-0.03,0.31,08/31/2020,0.40
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5525630.00,175000.000,31.58,0.11,0.36,31.62,0.17,0.54,0.15,08/31/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,9815725.85,375000.000,26.18,-0.07,-0.25,26.22,-0.06,-0.21,0.16,08/31/2020,0.39
