Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/20/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,34.966733,716818.03,8.55%,8387892.50,325000,13,
10/20/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,15.725051,-430866.40,-5.14%,8387892.50,325000,13,
10/20/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.974306,8110915.45,96.70%,8387892.50,325000,13,
10/20/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-9155.66,1.000000,-9155.66,-0.11%,8387892.50,325000,13,Y
10/20/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,115.980000,160400.34,2.50%,6410200.00,200000,8,
10/20/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,84.310000,31784.87,0.50%,6410200.00,200000,8,
10/20/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,97.800000,86944.20,1.36%,6410200.00,200000,8,
10/20/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.040000,137534.92,2.15%,6410200.00,200000,8,
10/20/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,226.240000,32352.32,0.50%,6410200.00,200000,8,
10/20/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,495.200000,120333.60,1.88%,6410200.00,200000,8,
10/20/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,91.420000,25871.86,0.40%,6410200.00,200000,8,
10/20/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,230.710000,42450.64,0.66%,6410200.00,200000,8,
10/20/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3207.210000,205261.44,3.20%,6410200.00,200000,8,
10/20/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,102.470000,46418.91,0.72%,6410200.00,200000,8,
10/20/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,81.190000,55290.39,0.86%,6410200.00,200000,8,
10/20/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1653.020000,71079.86,1.11%,6410200.00,200000,8,
10/20/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,634.890000,86345.04,1.35%,6410200.00,200000,8,
10/20/2020,ECOZ,BLL,058498106,BALL CORP,529.00,91.180000,48234.22,0.75%,6410200.00,200000,8,
10/20/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,60.770000,37616.63,0.59%,6410200.00,200000,8,
10/20/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,184.140000,132949.08,2.07%,6410200.00,200000,8,
10/20/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,47.900000,24429.00,0.38%,6410200.00,200000,8,
10/20/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,47.580000,18127.98,0.28%,6410200.00,200000,8,
10/20/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,79.210000,56397.52,0.88%,6410200.00,200000,8,
10/20/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,212.500000,47600.00,0.74%,6410200.00,200000,8,
10/20/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,375.560000,117550.28,1.83%,6410200.00,200000,8,
10/20/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,255.010000,73442.88,1.15%,6410200.00,200000,8,
10/20/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,134.840000,67150.32,1.05%,6410200.00,200000,8,
10/20/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,124.230000,133795.71,2.09%,6410200.00,200000,8,
10/20/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,129.870000,103636.26,1.62%,6410200.00,200000,8,
10/20/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,114.690000,230068.14,3.59%,6410200.00,200000,8,
10/20/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,91.080000,75778.56,1.18%,6410200.00,200000,8,
10/20/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,92.560000,47668.40,0.74%,6410200.00,200000,8,
10/20/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,60.570000,36402.57,0.57%,6410200.00,200000,8,
10/20/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1529.950000,151465.05,2.36%,6410200.00,200000,8,
10/20/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,374.740000,115794.66,1.81%,6410200.00,200000,8,
10/20/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,283.730000,66392.82,1.04%,6410200.00,200000,8,
10/20/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,113.550000,49394.25,0.77%,6410200.00,200000,8,
10/20/2020,ECOZ,INTU,461202103,INTUIT,184.00,335.270000,61689.68,0.96%,6410200.00,200000,8,
10/20/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,27.330000,28669.17,0.45%,6410200.00,200000,8,
10/20/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,202.420000,43722.72,0.68%,6410200.00,200000,8,
10/20/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,144.320000,38100.48,0.59%,6410200.00,200000,8,
10/20/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,99.800000,91017.60,1.42%,6410200.00,200000,8,
10/20/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,363.570000,70532.58,1.10%,6410200.00,200000,8,
10/20/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,331.670000,119401.20,1.86%,6410200.00,200000,8,
10/20/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,284.530000,79668.40,1.24%,6410200.00,200000,8,
10/20/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,78.670000,35322.83,0.55%,6410200.00,200000,8,
10/20/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,362.670000,96107.55,1.50%,6410200.00,200000,8,
10/20/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,214.220000,202223.68,3.15%,6410200.00,200000,8,
10/20/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,127.480000,28937.96,0.45%,6410200.00,200000,8,
10/20/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,530.720000,106144.00,1.66%,6410200.00,200000,8,
10/20/2020,ECOZ,NKE,654106103,NIKE INC,1016.00,127.430000,129468.88,2.02%,6410200.00,200000,8,
10/20/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,539.910000,129578.40,2.02%,6410200.00,200000,8,
10/20/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,139.680000,89395.20,1.39%,6410200.00,200000,8,
10/20/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,103.020000,102298.86,1.60%,6410200.00,200000,8,
10/20/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,200.060000,87626.28,1.37%,6410200.00,200000,8,
10/20/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,128.420000,84243.52,1.31%,6410200.00,200000,8,
10/20/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,583.140000,89803.56,1.40%,6410200.00,200000,8,
10/20/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,244.460000,139831.12,2.18%,6410200.00,200000,8,
10/20/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,87.600000,110726.40,1.73%,6410200.00,200000,8,
10/20/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,344.00,309.100000,106330.40,1.66%,6410200.00,200000,8,
10/20/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,341.150000,79146.80,1.23%,6410200.00,200000,8,
10/20/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,186.960000,230895.60,3.60%,6410200.00,200000,8,
10/20/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,64.340000,85186.16,1.33%,6410200.00,200000,8,
10/20/2020,ECOZ,TDOC,87918A105,TELADOC HEALTH INC,346.00,223.690000,77396.74,1.21%,6410200.00,200000,8,
10/20/2020,ECOZ,TGT,87612E106,TARGET CORP,384.00,164.050000,62995.20,0.98%,6410200.00,200000,8,
10/20/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,235.00,150.980000,35480.30,0.55%,6410200.00,200000,8,
10/20/2020,ECOZ,TSLA,88160R101,TESLA INC,403.00,430.830000,173624.49,2.71%,6410200.00,200000,8,
10/20/2020,ECOZ,TWTR,90184L102,TWITTER INC,2417.00,45.820000,110746.94,1.73%,6410200.00,200000,8,
10/20/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,3043.00,34.220000,104131.46,1.62%,6410200.00,200000,8,
10/20/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,219.00,324.220000,71004.18,1.11%,6410200.00,200000,8,
10/20/2020,ECOZ,UNP,907818108,UNION PAC CORP,153.00,205.660000,31465.98,0.49%,6410200.00,200000,8,
10/20/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,688.00,172.100000,118404.80,1.85%,6410200.00,200000,8,
10/20/2020,ECOZ,V,92826C839,VISA INC,248.00,196.970000,48848.56,0.76%,6410200.00,200000,8,
10/20/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,216.00,171.510000,37046.16,0.58%,6410200.00,200000,8,
10/20/2020,ECOZ,VMW,928563402,VMWARE INC,283.00,149.920000,42427.36,0.66%,6410200.00,200000,8,
10/20/2020,ECOZ,VRSN,92343E102,VERISIGN INC,193.00,203.170000,39211.81,0.61%,6410200.00,200000,8,
10/20/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1586.00,57.300000,90877.80,1.42%,6410200.00,200000,8,
10/20/2020,ECOZ,ZM,98980L101,ZOOM VIDEO COMMUNICATIONS INC CL A,153.00,568.340000,86956.02,1.36%,6410200.00,200000,8,
10/20/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,77448.95,1.000000,77448.95,1.21%,6410200.00,200000,8,Y
10/20/2020,JULZ,2SPY  210630C00310500,2SPY  210630C00310500,SPY 06/30/2021 310.50 C,149.00,46.467263,692362.22,11.38%,6086047.50,225000,9,
10/20/2020,JULZ,2SPY  210630P00279450,2SPY  210630P00279450,SPY 06/30/2021 279.45 P,-199.00,11.253270,-223940.07,-3.68%,6086047.50,225000,9,
10/20/2020,JULZ,912796TY5,912796TY5,UNITED STATES TREAS BILLS,5620000.00,99.982750,5619030.55,92.33%,6086047.50,225000,9,
10/20/2020,JULZ,Cash&Other,Cash&Other,Cash & Other,-1536.60,1.000000,-1536.60,-0.03%,6086047.50,225000,9,Y
10/20/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,9741.00,82.000000,798762.00,4.54%,17600015.00,425000,17,
10/20/2020,LRNZ,AMZN,023135106,AMAZON COM INC,190.00,3207.210000,609369.90,3.46%,17600015.00,425000,17,
10/20/2020,LRNZ,BLI,084310101,BERKELEY LTS INC,10432.00,74.960000,781982.72,4.44%,17600015.00,425000,17,
10/20/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,2550.00,255.010000,650275.50,3.69%,17600015.00,425000,17,
10/20/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,7689.00,144.660000,1112290.74,6.32%,17600015.00,425000,17,
10/20/2020,LRNZ,DDOG,23804L103,DATADOG INC,9591.00,111.660000,1070931.06,6.08%,17600015.00,425000,17,
10/20/2020,LRNZ,ESTC,N14506104,ELASTIC N V,6260.00,119.300000,746818.00,4.24%,17600015.00,425000,17,
10/20/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,6447.00,102.740000,662364.78,3.76%,17600015.00,425000,17,
10/20/2020,LRNZ,GOOG,02079K107,ALPHABET INC,340.00,1534.610000,521767.40,2.96%,17600015.00,425000,17,
10/20/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,2449.00,214.220000,524624.78,2.98%,17600015.00,425000,17,
10/20/2020,LRNZ,NOW,81762P102,SERVICENOW INC,1362.00,521.950000,710895.90,4.04%,17600015.00,425000,17,
10/20/2020,LRNZ,NVDA,67066G104,NVIDIA CORPORATION,1485.00,539.910000,801766.35,4.56%,17600015.00,425000,17,
10/20/2020,LRNZ,OKTA,679295105,OKTA INC,3504.00,242.090000,848283.36,4.82%,17600015.00,425000,17,
10/20/2020,LRNZ,PLAN,03272L108,ANAPLAN INC,12564.00,61.560000,773439.84,4.39%,17600015.00,425000,17,
10/20/2020,LRNZ,RLAY,75943R102,RELAY THERAPEUTICS INC,16344.00,40.720000,665527.68,3.78%,17600015.00,425000,17,
10/20/2020,LRNZ,SDGR,80810D103,SCHRODINGER INC,9674.00,57.210000,553449.54,3.14%,17600015.00,425000,17,
10/20/2020,LRNZ,TWLO,90138F102,TWILIO INC,3420.00,329.590000,1127197.80,6.40%,17600015.00,425000,17,
10/20/2020,LRNZ,U,91332U101,UNITY SOFTWARE INC,7351.00,89.300000,656444.30,3.73%,17600015.00,425000,17,
10/20/2020,LRNZ,VRNS,922280102,VARONIS SYS INC,6264.00,125.230000,784440.72,4.46%,17600015.00,425000,17,
10/20/2020,LRNZ,XLNX,983919101,XILINX INC,5016.00,116.380000,583762.08,3.32%,17600015.00,425000,17,
10/20/2020,LRNZ,ZS,98980G102,ZSCALER INC,7695.00,153.170000,1178643.15,6.70%,17600015.00,425000,17,
10/20/2020,LRNZ,Cash&Other,Cash&Other,Cash & Other,1436652.31,1.000000,1436652.31,8.16%,17600015.00,425000,17,Y
10/20/2020,OCTZ,2SPY  210930C00336970,2SPY  210930C00336970,SPY 9/30/2021 336.97 C,90.00,31.905420,287148.78,7.59%,3785085.00,150000,6,
10/20/2020,OCTZ,2SPY  210930P00303280,2SPY  210930P00303280,SPY 9/30/2021 303.28 P,-123.00,20.236536,-248909.39,-6.58%,3785085.00,150000,6,
10/20/2020,OCTZ,9127962F5,9127962F5,UNITED STATES TREAS BILLS,3745000.00,99.956558,3743373.10,98.90%,3785085.00,150000,6,
10/20/2020,OCTZ,Cash&Other,Cash&Other,Cash & Other,3390.81,1.000000,3390.81,0.09%,3785085.00,150000,6,Y
10/20/2020,SEPZ,2SPY  210831C00352600,2SPY  210831C00352600,SPY 8/31/2021 352.6 C,300.00,22.543288,676298.64,5.78%,11709795.00,475000,19,
10/20/2020,SEPZ,2SPY  210831P00317340,2SPY  210831P00317340,SPY 8/31/2021 317.34 P,-371.00,22.600658,-838484.41,-7.16%,11709795.00,475000,19,
10/20/2020,SEPZ,912796XE4,912796XE4,UNITED STATES TREAS BILLS,11850000.00,99.964000,11845734.00,101.16%,11709795.00,475000,19,
10/20/2020,SEPZ,Cash&Other,Cash&Other,Cash & Other,25994.12,1.000000,25994.12,0.22%,11709795.00,475000,19,Y
