Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/25/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,246.880000,67151.36,3.18%,2109660.00,100000,4,
03/25/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,67.490000,19707.08,0.93%,2109660.00,100000,4,
03/25/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,79.850000,28746.00,1.36%,2109660.00,100000,4,
03/25/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,69.690000,38468.88,1.82%,2109660.00,100000,4,
03/25/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,156.850000,15685.00,0.74%,2109660.00,100000,4,
03/25/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,310.000000,28520.00,1.35%,2109660.00,100000,4,
03/25/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,120.960000,9192.96,0.44%,2109660.00,100000,4,
03/25/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,29.110000,12226.20,0.58%,2109660.00,100000,4,
03/25/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,77.920000,22129.28,1.05%,2109660.00,100000,4,
03/25/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,202.340000,18615.28,0.88%,2109660.00,100000,4,
03/25/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1940.100000,46562.40,2.21%,2109660.00,100000,4,
03/25/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,127.460000,10706.64,0.51%,2109660.00,100000,4,
03/25/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,84.050000,18491.00,0.88%,2109660.00,100000,4,
03/25/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,73.910000,38137.56,1.81%,2109660.00,100000,4,
03/25/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,371.700000,25275.60,1.20%,2109660.00,100000,4,
03/25/2020,ECOZ,BLL,058498106,BALL CORP,344.00,58.220000,20027.68,0.95%,2109660.00,100000,4,
03/25/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,49.240000,25801.76,1.22%,2109660.00,100000,4,
03/25/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,67.430000,15643.76,0.74%,2109660.00,100000,4,
03/25/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,78.150000,28759.20,1.36%,2109660.00,100000,4,
03/25/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,33.860000,14898.40,0.71%,2109660.00,100000,4,
03/25/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,61.180000,21780.08,1.03%,2109660.00,100000,4,
03/25/2020,ECOZ,CLX,189054109,CLOROX CO DEL,200.00,168.320000,33664.00,1.60%,2109660.00,100000,4,
03/25/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,138.00,284.940000,39321.72,1.86%,2109660.00,100000,4,
03/25/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,43.500000,8569.50,0.41%,2109660.00,100000,4,
03/25/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,153.640000,22124.16,1.05%,2109660.00,100000,4,
03/25/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,122.000000,44408.00,2.10%,2109660.00,100000,4,
03/25/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,98.120000,41210.40,1.95%,2109660.00,100000,4,
03/25/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,94.300000,34325.20,1.63%,2109660.00,100000,4,
03/25/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,50.380000,22368.72,1.06%,2109660.00,100000,4,
03/25/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,71.440000,29719.04,1.41%,2109660.00,100000,4,
03/25/2020,ECOZ,EXC,30161N101,EXELON CORP,276.00,34.510000,9524.76,0.45%,2109660.00,100000,4,
03/25/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,172.00,73.960000,12721.12,0.60%,2109660.00,100000,4,
03/25/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1130.010000,63280.56,3.00%,2109660.00,100000,4,
03/25/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,153.600000,16588.80,0.79%,2109660.00,100000,4,
03/25/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,238.690000,42009.44,1.99%,2109660.00,100000,4,
03/25/2020,ECOZ,HSY,427866108,HERSHEY CO,80.00,121.920000,9753.60,0.46%,2109660.00,100000,4,
03/25/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,100.200000,30460.80,1.44%,2109660.00,100000,4,
