Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/10/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,40.722945,834820.37,9.67%,8635900.00,325000,13,
11/10/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,10.865742,-297721.33,-3.45%,8635900.00,325000,13,
11/10/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.982262,8105561.98,93.86%,8635900.00,325000,13,
11/10/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-6947.44,1.000000,-6947.44,-0.08%,8635900.00,325000,13,Y
11/10/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,116.320000,160870.56,2.48%,6474860.00,200000,8,
11/10/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,95.120000,35860.24,0.55%,6474860.00,200000,8,
11/10/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,106.260000,94465.14,1.46%,6474860.00,200000,8,
11/10/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,109.390000,139253.47,2.15%,6474860.00,200000,8,
11/10/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,471.140000,114487.02,1.77%,6474860.00,200000,8,
11/10/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,93.890000,26570.87,0.41%,6474860.00,200000,8,
11/10/2020,ECOZ,AMD,007903107,ADVANCED MICRO DEVICES INC,801.00,83.120000,66579.12,1.03%,6474860.00,200000,8,
11/10/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,235.000000,43240.00,0.67%,6474860.00,200000,8,
11/10/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3143.740000,201199.36,3.11%,6474860.00,200000,8,
11/10/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,117.370000,53168.61,0.82%,6474860.00,200000,8,
11/10/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,80.970000,55140.57,0.85%,6474860.00,200000,8,
11/10/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,2118.240000,91084.32,1.41%,6474860.00,200000,8,
11/10/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,666.020000,90578.72,1.40%,6474860.00,200000,8,
11/10/2020,ECOZ,BLL,058498106,BALL CORP,529.00,92.980000,49186.42,0.76%,6474860.00,200000,8,
11/10/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,64.080000,39665.52,0.61%,6474860.00,200000,8,
11/10/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,150.500000,108661.00,1.68%,6474860.00,200000,8,
11/10/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,55.410000,28259.10,0.44%,6474860.00,200000,8,
11/10/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,81.780000,58227.36,0.90%,6474860.00,200000,8,
11/10/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,194.910000,43659.84,0.67%,6474860.00,200000,8,
11/10/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,365.000000,114245.00,1.76%,6474860.00,200000,8,
11/10/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,259.280000,74672.64,1.15%,6474860.00,200000,8,
11/10/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,142.590000,153569.43,2.37%,6474860.00,200000,8,
11/10/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,116.970000,93342.06,1.44%,6474860.00,200000,8,
