Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11347187.62,325000.000,34.91,-0.90,-2.50,34.92,-0.83,-2.32,0.03,07/23/2020,0.43
TrueShares Structured Outcome July ETF,JULZ,53656F664,5798667.64,225000.000,25.77,-0.24,-0.94,25.77,-0.27,-1.04,0.01,07/23/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5003246.47,175000.000,28.59,-0.49,-1.68,28.59,-0.50,-1.73,0.01,07/23/2020,0.46
