Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,570580.08,25000.000,22.82,-0.29,-1.24,22.91,-0.39,-1.68,0.37,04/07/2020,0.96
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,1727948.28,75000.000,23.04,-0.07,-0.28,23.11,-0.03,-0.13,0.31,04/07/2020,0.79
