Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,1861604.64,100000.000,18.62,-2.86,-13.31,18.83,-2.55,-11.93,1.17,03/16/2020,0.57
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2070073.02,100000.000,20.70,-2.56,-11.02,20.90,-2.17,-9.41,0.96,03/16/2020,0.54
