Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11638709.81,325000.000,35.81,-0.65,-1.77,35.83,-0.44,-1.21,0.05,07/21/2020,0.36
TrueShares Structured Outcome July ETF,JULZ,53656F664,5826245.55,225000.000,25.89,0.01,0.05,26.00,0.09,0.37,0.41,07/21/2020,0.40
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5059629.14,175000.000,28.91,-0.13,-0.46,28.91,-0.18,-0.61,0.00,07/21/2020,0.46
