Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11739673.69,475000.000,24.72,0.06,0.26,24.71,0.13,0.54,-0.02,10/20/2020,0.40
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3806486.33,150000.000,25.38,0.14,0.57,25.35,0.13,0.50,-0.10,10/20/2020,0.39
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,17373437.97,425000.000,40.88,-0.53,-1.29,40.92,-0.48,-1.17,0.10,10/20/2020,0.33
TrueShares Structured Outcome July ETF,JULZ,53656F664,6107230.44,225000.000,27.14,0.09,0.35,27.17,0.15,0.55,0.08,10/20/2020,0.50
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6420131.44,200000.000,32.10,0.05,0.16,32.14,0.11,0.34,0.11,10/20/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8417482.17,325000.000,25.90,0.09,0.35,25.92,0.14,0.54,0.09,10/20/2020,0.39
