Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2522649.65,100000.000,25.23,0.86,3.54,25.27,0.54,2.19,0.18,03/04/2020,0.36
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2657679.72,100000.000,26.58,1.04,4.08,26.64,1.03,4.03,0.22,03/04/2020,0.35
