Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,10885017.86,450000.000,24.19,-0.21,-0.84,24.24,-0.13,-0.53,0.21,10/02/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,2479267.84,100000.000,24.79,-0.21,-0.83,24.85,-0.16,-0.64,0.23,10/02/2020,0.08
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,15872695.43,400000.000,39.68,-0.30,-0.75,39.72,-0.26,-0.64,0.10,10/02/2020,0.33
TrueShares Structured Outcome July ETF,JULZ,53656F664,5977553.59,225000.000,26.57,-0.19,-0.72,26.55,-0.18,-0.66,-0.07,10/02/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6180996.64,200000.000,30.91,-0.39,-1.23,30.94,-0.34,-1.08,0.11,10/02/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8249409.97,325000.000,25.38,-0.16,-0.62,25.36,-0.20,-0.78,-0.11,10/02/2020,0.39
