Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,2960544.55,100000.000,29.61,0.05,0.18,29.72,-0.09,-0.30,0.40,05/18/2020,0.54
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,2598041.90,100000.000,25.98,0.50,1.96,26.04,0.53,2.06,0.23,05/18/2020,0.36
