Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/22/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,27.344533,560562.93,6.91%,8109887.50,325000,13,
09/22/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,20.329264,-557021.83,-6.87%,8109887.50,325000,13,
09/22/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.966667,8110295.69,100.01%,8109887.50,325000,13,
09/22/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-4124.40,1.000000,-4124.40,-0.05%,8109887.50,325000,13,Y
09/22/2020,ECOZ,AAPL,037833100,APPLE INC,1355.00,110.080000,149158.40,2.86%,5212795.00,175000,7,
09/22/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,89.090000,45524.99,0.87%,5212795.00,175000,7,
09/22/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,95.820000,74547.96,1.43%,5212795.00,175000,7,
09/22/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,105.950000,118028.30,2.26%,5212795.00,175000,7,
09/22/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,233.910000,40934.25,0.79%,5212795.00,175000,7,
09/22/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,475.640000,101311.32,1.94%,5212795.00,175000,7,
09/22/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,92.030000,22823.44,0.44%,5212795.00,175000,7,
09/22/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,243.190000,39153.59,0.75%,5212795.00,175000,7,
09/22/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,2960.470000,165786.32,3.18%,5212795.00,175000,7,
09/22/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,98.170000,38973.49,0.75%,5212795.00,175000,7,
09/22/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,80.250000,47829.00,0.92%,5212795.00,175000,7,
09/22/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1652.390000,62790.82,1.20%,5212795.00,175000,7,
09/22/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,552.590000,65758.21,1.26%,5212795.00,175000,7,
09/22/2020,ECOZ,BLL,058498106,BALL CORP,602.00,81.030000,48780.06,0.94%,5212795.00,175000,7,
09/22/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,57.770000,31311.34,0.60%,5212795.00,175000,7,
09/22/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,148.800000,94041.60,1.80%,5212795.00,175000,7,
09/22/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,47.100000,21053.70,0.40%,5212795.00,175000,7,
09/22/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,46.450000,15514.30,0.30%,5212795.00,175000,7,
09/22/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,75.190000,46843.37,0.90%,5212795.00,175000,7,
09/22/2020,ECOZ,CLX,189054109,CLOROX CO DEL,196.00,208.530000,40871.88,0.78%,5212795.00,175000,7,
09/22/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,339.570000,93042.18,1.78%,5212795.00,175000,7,
09/22/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,245.050000,61752.60,1.18%,5212795.00,175000,7,
