Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/31/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,236.00,41.211493,972591.23,9.88%,9840187.50,375000,15,
08/31/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-316.00,15.538354,-491011.99,-4.99%,9840187.50,375000,15,
08/31/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,9363000.00,99.956250,9358903.69,95.11%,9840187.50,375000,15,
08/31/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-507.78,1.000000,-507.78,-0.01%,9840187.50,375000,15,Y
08/31/2020,ECOZ,AAPL,037833100,APPLE INC,1568.00,124.807500,195698.16,3.55%,5505727.50,175000,7,
08/31/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,94.170000,48120.87,0.87%,5505727.50,175000,7,
08/31/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,97.550000,75893.90,1.38%,5505727.50,175000,7,
08/31/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,110.790000,123420.06,2.24%,5505727.50,175000,7,
08/31/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,242.990000,42523.25,0.77%,5505727.50,175000,7,
08/31/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,516.440000,110001.72,2.00%,5505727.50,175000,7,
08/31/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,94.300000,23386.40,0.42%,5505727.50,175000,7,
08/31/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,253.120000,40752.32,0.74%,5505727.50,175000,7,
08/31/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3401.800000,190500.80,3.46%,5505727.50,175000,7,
08/31/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,102.540000,40708.38,0.74%,5505727.50,175000,7,
