Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11655120.74,475000.000,24.54,-0.33,-1.32,24.44,-0.38,-1.54,-0.40,10/26/2020,0.40
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3769411.21,150000.000,25.13,-0.33,-1.30,25.06,-0.41,-1.61,-0.27,10/26/2020,0.39
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,17976613.47,450000.000,39.95,-0.68,-1.68,39.98,-0.63,-1.56,0.08,10/26/2020,0.31
TrueShares Structured Outcome July ETF,JULZ,53656F664,6051158.75,225000.000,26.89,-0.39,-1.44,26.86,-0.42,-1.55,-0.12,10/26/2020,0.51
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6250965.22,200000.000,31.25,-0.54,-1.71,31.23,-0.56,-1.77,-0.08,10/26/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8332004.88,325000.000,25.64,-0.41,-1.58,25.64,-0.40,-1.53,0.02,10/26/2020,0.39
