Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11233706.53,450000.000,24.96,0.18,0.71,24.93,0.11,0.42,-0.15,10/09/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,2554224.02,100000.000,25.54,0.17,0.68,25.53,0.16,0.62,-0.03,10/09/2020,0.36
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,17810762.49,425000.000,41.91,0.85,2.08,41.91,0.87,2.11,-0.01,10/09/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6159342.15,225000.000,27.37,0.19,0.70,27.36,0.18,0.68,-0.06,10/09/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6477546.19,200000.000,32.39,0.39,1.21,32.37,0.38,1.18,-0.07,10/09/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8495125.62,325000.000,26.14,0.18,0.70,26.12,0.17,0.66,-0.05,10/09/2020,0.39
