Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/26/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,36.376633,745720.98,8.81%,8465795.00,325000,13,
10/26/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,13.904108,-380972.56,-4.50%,8465795.00,325000,13,
10/26/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.976474,8111091.34,95.81%,8465795.00,325000,13,
10/26/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-10227.53,1.000000,-10227.53,-0.12%,8465795.00,325000,13,Y
10/26/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,115.040000,159100.32,2.50%,6359660.00,200000,8,
10/26/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,84.340000,31796.18,0.50%,6359660.00,200000,8,
10/26/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,99.380000,88348.82,1.39%,6359660.00,200000,8,
10/26/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,107.790000,137216.67,2.16%,6359660.00,200000,8,
10/26/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,229.700000,32847.10,0.52%,6359660.00,200000,8,
10/26/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,488.500000,118705.50,1.87%,6359660.00,200000,8,
10/26/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,91.250000,25823.75,0.41%,6359660.00,200000,8,
10/26/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,227.160000,41797.44,0.66%,6359660.00,200000,8,
10/26/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3204.400000,205081.60,3.22%,6359660.00,200000,8,
10/26/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,100.980000,45743.94,0.72%,6359660.00,200000,8,
10/26/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,81.090000,55222.29,0.87%,6359660.00,200000,8,
10/26/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1823.550000,78412.65,1.23%,6359660.00,200000,8,
10/26/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,637.310000,86674.16,1.36%,6359660.00,200000,8,
10/26/2020,ECOZ,BLL,058498106,BALL CORP,529.00,92.720000,49048.88,0.77%,6359660.00,200000,8,
10/26/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,60.130000,37220.47,0.59%,6359660.00,200000,8,
10/26/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,171.730000,123989.06,1.95%,6359660.00,200000,8,
10/26/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,49.340000,25163.40,0.40%,6359660.00,200000,8,
10/26/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,46.660000,17777.46,0.28%,6359660.00,200000,8,
10/26/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,79.340000,56490.08,0.89%,6359660.00,200000,8,
10/26/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,211.140000,47295.36,0.74%,6359660.00,200000,8,
10/26/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,374.600000,117249.80,1.84%,6359660.00,200000,8,
10/26/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,250.520000,72149.76,1.13%,6359660.00,200000,8,
10/26/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,122.715000,61112.07,0.96%,6359660.00,200000,8,
10/26/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,128.350000,138232.95,2.17%,6359660.00,200000,8,
10/26/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,126.770000,101162.46,1.59%,6359660.00,200000,8,
10/26/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,103.330000,207279.98,3.26%,6359660.00,200000,8,
10/26/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,91.970000,76519.04,1.20%,6359660.00,200000,8,
10/26/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,95.200000,49028.00,0.77%,6359660.00,200000,8,
10/26/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,60.790000,36534.79,0.57%,6359660.00,200000,8,
10/26/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1632.980000,161665.02,2.54%,6359660.00,200000,8,
10/26/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,361.030000,111558.27,1.75%,6359660.00,200000,8,
10/26/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,283.000000,66222.00,1.04%,6359660.00,200000,8,
10/26/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,110.570000,48097.95,0.76%,6359660.00,200000,8,
10/26/2020,ECOZ,INTU,461202103,INTUIT,184.00,334.420000,61533.28,0.97%,6359660.00,200000,8,
10/26/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,27.850000,29214.65,0.46%,6359660.00,200000,8,
10/26/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,206.700000,44647.20,0.70%,6359660.00,200000,8,
10/26/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,145.240000,38343.36,0.60%,6359660.00,200000,8,
10/26/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,103.810000,94674.72,1.49%,6359660.00,200000,8,
10/26/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,353.920000,68660.48,1.08%,6359660.00,200000,8,
10/26/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,329.610000,118659.60,1.87%,6359660.00,200000,8,
10/26/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,271.880000,76126.40,1.20%,6359660.00,200000,8,
10/26/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,79.830000,35843.67,0.56%,6359660.00,200000,8,
10/26/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,350.550000,92895.75,1.46%,6359660.00,200000,8,
10/26/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,216.230000,204121.12,3.21%,6359660.00,200000,8,
10/26/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,129.120000,29310.24,0.46%,6359660.00,200000,8,
10/26/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,488.280000,97656.00,1.54%,6359660.00,200000,8,
10/26/2020,ECOZ,NKE,654106103,NIKE INC,1016.00,129.990000,132069.84,2.08%,6359660.00,200000,8,
10/26/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,543.610000,130466.40,2.05%,6359660.00,200000,8,
10/26/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,139.560000,89318.40,1.40%,6359660.00,200000,8,
10/26/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,103.240000,102517.32,1.61%,6359660.00,200000,8,
10/26/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,203.040000,88931.52,1.40%,6359660.00,200000,8,
10/26/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,128.880000,84545.28,1.33%,6359660.00,200000,8,
10/26/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,579.810000,89290.74,1.40%,6359660.00,200000,8,
10/26/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,243.100000,139053.20,2.19%,6359660.00,200000,8,
10/26/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,90.800000,114771.20,1.80%,6359660.00,200000,8,
10/26/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,344.00,282.880000,97310.72,1.53%,6359660.00,200000,8,
10/26/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,337.430000,78283.76,1.23%,6359660.00,200000,8,
10/26/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,176.770000,218310.95,3.43%,6359660.00,200000,8,
10/26/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,64.800000,85795.20,1.35%,6359660.00,200000,8,
10/26/2020,ECOZ,TDOC,87918A105,TELADOC HEALTH INC,346.00,216.320000,74846.72,1.18%,6359660.00,200000,8,
10/26/2020,ECOZ,TGT,87612E106,TARGET CORP,384.00,160.230000,61528.32,0.97%,6359660.00,200000,8,
10/26/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,235.00,139.820000,32857.70,0.52%,6359660.00,200000,8,
10/26/2020,ECOZ,TSLA,88160R101,TESLA INC,403.00,420.630000,169513.89,2.67%,6359660.00,200000,8,
10/26/2020,ECOZ,TWTR,90184L102,TWITTER INC,2417.00,50.440000,121913.48,1.92%,6359660.00,200000,8,
10/26/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,3043.00,36.750000,111830.25,1.76%,6359660.00,200000,8,
10/26/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,219.00,330.600000,72401.40,1.14%,6359660.00,200000,8,
10/26/2020,ECOZ,UNP,907818108,UNION PAC CORP,153.00,188.140000,28785.42,0.45%,6359660.00,200000,8,
10/26/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,688.00,171.900000,118267.20,1.86%,6359660.00,200000,8,
10/26/2020,ECOZ,V,92826C839,VISA INC,248.00,198.010000,49106.48,0.77%,6359660.00,200000,8,
10/26/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,216.00,172.560000,37272.96,0.59%,6359660.00,200000,8,
10/26/2020,ECOZ,VMW,928563402,VMWARE INC,283.00,149.200000,42223.60,0.66%,6359660.00,200000,8,
10/26/2020,ECOZ,VRSN,92343E102,VERISIGN INC,193.00,200.800000,38754.40,0.61%,6359660.00,200000,8,
10/26/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1586.00,57.960000,91924.56,1.45%,6359660.00,200000,8,
10/26/2020,ECOZ,ZM,98980L101,ZOOM VIDEO COMMUNICATIONS INC CL A,153.00,511.520000,78262.56,1.23%,6359660.00,200000,8,
10/26/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,77152.14,1.000000,77152.14,1.21%,6359660.00,200000,8,Y
