Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/13/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,40.062015,821271.31,9.54%,8611687.50,325000,13,
11/13/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,11.236928,-307891.83,-3.58%,8611687.50,325000,13,
11/13/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.983111,8105630.81,94.12%,8611687.50,325000,13,
11/13/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-7880.49,1.000000,-7880.49,-0.09%,8611687.50,325000,13,Y
11/13/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,119.210000,164867.43,2.57%,6415900.00,200000,8,
11/13/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,97.600000,36795.20,0.57%,6415900.00,200000,8,
11/13/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,105.660000,93931.74,1.46%,6415900.00,200000,8,
11/13/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,111.950000,142512.35,2.22%,6415900.00,200000,8,
11/13/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,462.580000,112406.94,1.75%,6415900.00,200000,8,
11/13/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,94.810000,26831.23,0.42%,6415900.00,200000,8,
11/13/2020,ECOZ,AMD,007903107,ADVANCED MICRO DEVICES INC,801.00,81.840000,65553.84,1.02%,6415900.00,200000,8,
11/13/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,235.540000,43339.36,0.68%,6415900.00,200000,8,
11/13/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3110.280000,199057.92,3.10%,6415900.00,200000,8,
11/13/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,111.100000,50328.30,0.78%,6415900.00,200000,8,
11/13/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,81.660000,55610.46,0.87%,6415900.00,200000,8,
11/13/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1962.920000,84405.56,1.32%,6415900.00,200000,8,
11/13/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,659.790000,89731.44,1.40%,6415900.00,200000,8,
11/13/2020,ECOZ,BLL,058498106,BALL CORP,529.00,94.200000,49831.80,0.78%,6415900.00,200000,8,
11/13/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,62.750000,38842.25,0.61%,6415900.00,200000,8,
11/13/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,128.900000,93065.80,1.45%,6415900.00,200000,8,
11/13/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,56.000000,28560.00,0.45%,6415900.00,200000,8,
11/13/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,84.730000,60327.76,0.94%,6415900.00,200000,8,
11/13/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,207.530000,46486.72,0.72%,6415900.00,200000,8,
11/13/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,375.710000,117597.23,1.83%,6415900.00,200000,8,
11/13/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,249.420000,71832.96,1.12%,6415900.00,200000,8,
11/13/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,135.520000,145955.04,2.27%,6415900.00,200000,8,
11/13/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,119.320000,95217.36,1.48%,6415900.00,200000,8,
11/13/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,117.210000,235123.26,3.66%,6415900.00,200000,8,
11/13/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,92.310000,76801.92,1.20%,6415900.00,200000,8,
11/13/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,87.770000,45201.55,0.70%,6415900.00,200000,8,
11/13/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,59.980000,36047.98,0.56%,6415900.00,200000,8,
11/13/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1742.820000,172539.18,2.69%,6415900.00,200000,8,
11/13/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,398.170000,123034.53,1.92%,6415900.00,200000,8,
11/13/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,276.240000,64640.16,1.01%,6415900.00,200000,8,
11/13/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,109.870000,47793.45,0.74%,6415900.00,200000,8,
11/13/2020,ECOZ,INTU,461202103,INTUIT,184.00,349.510000,64309.84,1.00%,6415900.00,200000,8,
11/13/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,25.580000,26833.42,0.42%,6415900.00,200000,8,
11/13/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,209.640000,45282.24,0.71%,6415900.00,200000,8,
11/13/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,148.300000,39151.20,0.61%,6415900.00,200000,8,
11/13/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,113.370000,103393.44,1.61%,6415900.00,200000,8,
11/13/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,418.460000,81181.24,1.27%,6415900.00,200000,8,
11/13/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,328.290000,118184.40,1.84%,6415900.00,200000,8,
11/13/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,276.340000,77375.20,1.21%,6415900.00,200000,8,
11/13/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,79.860000,35857.14,0.56%,6415900.00,200000,8,
11/13/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,389.480000,103212.20,1.61%,6415900.00,200000,8,
11/13/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,215.440000,203375.36,3.17%,6415900.00,200000,8,
11/13/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,126.850000,28794.95,0.45%,6415900.00,200000,8,
11/13/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,486.770000,97354.00,1.52%,6415900.00,200000,8,
11/13/2020,ECOZ,NKE,654106103,NIKE INC,1016.00,126.640000,128666.24,2.01%,6415900.00,200000,8,
11/13/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,538.270000,129184.80,2.01%,6415900.00,200000,8,
11/13/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,143.840000,92057.60,1.43%,6415900.00,200000,8,
11/13/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,102.620000,101901.66,1.59%,6415900.00,200000,8,
11/13/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,189.100000,82825.80,1.29%,6415900.00,200000,8,
11/13/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,143.910000,94404.96,1.47%,6415900.00,200000,8,
11/13/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,556.780000,85744.12,1.34%,6415900.00,200000,8,
11/13/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,234.010000,133853.72,2.09%,6415900.00,200000,8,
11/13/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,93.530000,118221.92,1.84%,6415900.00,200000,8,
11/13/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,344.00,227.200000,78156.80,1.22%,6415900.00,200000,8,
11/13/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,341.720000,79279.04,1.24%,6415900.00,200000,8,
11/13/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,178.510000,220459.85,3.44%,6415900.00,200000,8,
11/13/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,68.010000,90045.24,1.40%,6415900.00,200000,8,
