Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/21/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,319.230000,71507.52,2.73%,2616170.00,100000,4,
05/21/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,91.190000,26627.48,1.02%,2616170.00,100000,4,
05/21/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,92.730000,33382.80,1.28%,2616170.00,100000,4,
05/21/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,90.090000,57387.33,2.19%,2616170.00,100000,4,
05/21/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,195.180000,19518.00,0.75%,2616170.00,100000,4,
05/21/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,383.630000,47186.49,1.80%,2616170.00,100000,4,
05/21/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,96.990000,27545.16,1.05%,2616170.00,100000,4,
05/21/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,227.870000,20964.04,0.80%,2616170.00,100000,4,
05/21/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2497.940000,79934.08,3.06%,2616170.00,100000,4,
05/21/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,90.730000,19960.60,0.76%,2616170.00,100000,4,
05/21/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,87.420000,45108.72,1.72%,2616170.00,100000,4,
05/21/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1599.150000,27185.55,1.04%,2616170.00,100000,4,
05/21/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,508.740000,34594.32,1.32%,2616170.00,100000,4,
05/21/2020,ECOZ,BLL,058498106,BALL CORP,344.00,64.190000,22081.36,0.84%,2616170.00,100000,4,
05/21/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,61.680000,32320.32,1.24%,2616170.00,100000,4,
05/21/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,140.500000,42571.50,1.63%,2616170.00,100000,4,
05/21/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,100.490000,43512.17,1.66%,2616170.00,100000,4,
05/21/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,39.600000,17424.00,0.67%,2616170.00,100000,4,
05/21/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,70.470000,25087.32,0.96%,2616170.00,100000,4,
05/21/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,204.240000,41256.48,1.58%,2616170.00,100000,4,
05/21/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,304.910000,47870.87,1.83%,2616170.00,100000,4,
05/21/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,48.170000,9489.49,0.36%,2616170.00,100000,4,
05/21/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,176.930000,25477.92,0.97%,2616170.00,100000,4,
05/21/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,137.440000,50028.16,1.91%,2616170.00,100000,4,
05/21/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,119.920000,50366.40,1.93%,2616170.00,100000,4,
05/21/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,119.550000,43516.20,1.66%,2616170.00,100000,4,
05/21/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,56.260000,24979.44,0.95%,2616170.00,100000,4,
05/21/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,64.170000,53646.12,2.05%,2616170.00,100000,4,
05/21/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,79.400000,33030.40,1.26%,2616170.00,100000,4,
05/21/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,73.890000,22240.89,0.85%,2616170.00,100000,4,
