Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,1406369.36,50000.000,28.13,1.16,4.32,28.31,0.84,3.06,0.65,05/07/2020,0.38
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2534013.22,100000.000,25.34,0.39,1.58,25.32,0.35,1.39,-0.06,05/07/2020,0.38
