Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/24/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,221.00,33.132673,732232.07,8.19%,8942990.00,350000,14,
08/24/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-295.00,17.719533,-522726.22,-5.85%,8942990.00,350000,14,
08/24/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8740000.00,99.950937,8735711.89,97.68%,8942990.00,350000,14,
08/24/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-2420.80,1.000000,-2420.80,-0.03%,8942990.00,350000,14,Y
08/24/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,497.480000,195012.16,3.66%,5323535.00,175000,7,
08/24/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,94.860000,48473.46,0.91%,5323535.00,175000,7,
08/24/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,98.150000,76360.70,1.43%,5323535.00,175000,7,
08/24/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,102.400000,114073.60,2.14%,5323535.00,175000,7,
08/24/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,237.490000,41560.75,0.78%,5323535.00,175000,7,
08/24/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,473.220000,100795.86,1.89%,5323535.00,175000,7,
08/24/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,94.490000,23433.52,0.44%,5323535.00,175000,7,
08/24/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,237.640000,38260.04,0.72%,5323535.00,175000,7,
08/24/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3284.720000,183944.32,3.46%,5323535.00,175000,7,
08/24/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,96.150000,38171.55,0.72%,5323535.00,175000,7,
08/24/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,83.090000,49521.64,0.93%,5323535.00,175000,7,
08/24/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1779.370000,67616.06,1.27%,5323535.00,175000,7,
08/24/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,584.040000,69500.76,1.31%,5323535.00,175000,7,
08/24/2020,ECOZ,BLL,058498106,BALL CORP,602.00,76.620000,46125.24,0.87%,5323535.00,175000,7,
08/24/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,62.190000,33706.98,0.63%,5323535.00,175000,7,
08/24/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,126.000000,79632.00,1.50%,5323535.00,175000,7,
08/24/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,49.850000,22282.95,0.42%,5323535.00,175000,7,
08/24/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,44.910000,14999.94,0.28%,5323535.00,175000,7,
08/24/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,78.690000,49023.87,0.92%,5323535.00,175000,7,
08/24/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,226.330000,79668.16,1.50%,5323535.00,175000,7,
08/24/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,344.610000,94423.14,1.77%,5323535.00,175000,7,
08/24/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,207.530000,52297.56,0.98%,5323535.00,175000,7,
08/24/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,436.00,143.230000,62448.28,1.17%,5323535.00,175000,7,
08/24/2020,ECOZ,DIS,254687106,DISNEY WALT CO,943.00,127.440000,120175.92,2.26%,5323535.00,175000,7,
08/24/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,141.210000,89950.77,1.69%,5323535.00,175000,7,
08/24/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,73.140000,128433.84,2.41%,5323535.00,175000,7,
08/24/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,86.540000,63001.12,1.18%,5323535.00,175000,7,
08/24/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,327.00,86.290000,28216.83,0.53%,5323535.00,175000,7,
08/24/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,66.500000,34979.00,0.66%,5323535.00,175000,7,
08/24/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1575.570000,154405.86,2.90%,5323535.00,175000,7,
08/24/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,202.430000,38259.27,0.72%,5323535.00,175000,7,
08/24/2020,ECOZ,GWW,384802104,GRAINGER W W INC,271.00,352.610000,95557.31,1.79%,5323535.00,175000,7,
08/24/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,283.230000,58062.15,1.09%,5323535.00,175000,7,
08/24/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,120.550000,64132.60,1.20%,5323535.00,175000,7,
08/24/2020,ECOZ,INTU,461202103,INTUIT,161.00,322.230000,51879.03,0.97%,5323535.00,175000,7,
08/24/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,30.210000,27732.78,0.52%,5323535.00,175000,7,
08/24/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,195.140000,36881.46,0.69%,5323535.00,175000,7,
08/24/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,151.750000,35054.25,0.66%,5323535.00,175000,7,
08/24/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,97.320000,77661.36,1.46%,5323535.00,175000,7,
08/24/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,353.440000,79170.56,1.49%,5323535.00,175000,7,
08/24/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,337.100000,106186.50,1.99%,5323535.00,175000,7,
08/24/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,284.470000,69695.15,1.31%,5323535.00,175000,7,
08/24/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,84.980000,47588.80,0.89%,5323535.00,175000,7,
08/24/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,363.690000,84376.08,1.58%,5323535.00,175000,7,
08/24/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,213.020000,175954.52,3.31%,5323535.00,175000,7,
08/24/2020,ECOZ,NDAQ,631103108,NASDAQ INC,199.00,129.920000,25854.08,0.49%,5323535.00,175000,7,
08/24/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,492.310000,86154.25,1.62%,5323535.00,175000,7,
08/24/2020,ECOZ,NKE,654106103,NIKE INC,736.00,109.750000,80776.00,1.52%,5323535.00,175000,7,
08/24/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,507.340000,106541.40,2.00%,5323535.00,175000,7,
08/24/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,136.460000,76417.60,1.44%,5323535.00,175000,7,
08/24/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,869.00,103.040000,89541.76,1.68%,5323535.00,175000,7,
08/24/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,384.00,196.790000,75567.36,1.42%,5323535.00,175000,7,
08/24/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,113.000000,64862.00,1.22%,5323535.00,175000,7,
08/24/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,605.490000,81741.15,1.54%,5323535.00,175000,7,
08/24/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,501.00,228.520000,114488.52,2.15%,5323535.00,175000,7,
08/24/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,77.070000,64199.31,1.21%,5323535.00,175000,7,
08/24/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,112.090000,29928.03,0.56%,5323535.00,175000,7,
08/24/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,362.010000,73488.03,1.38%,5323535.00,175000,7,
08/24/2020,ECOZ,SQ,852234103,SQUARE INC,1081.00,155.100000,167663.10,3.15%,5323535.00,175000,7,
08/24/2020,ECOZ,SYY,871829107,SYSCO CORP,872.00,57.460000,50105.12,0.94%,5323535.00,175000,7,
08/24/2020,ECOZ,TGT,87612E106,TARGET CORP,336.00,153.630000,51619.68,0.97%,5323535.00,175000,7,
