Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/19/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,38.167868,782441.29,9.21%,8496572.50,325000,13,
10/19/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,14.155662,-387865.14,-4.56%,8496572.50,325000,13,
10/19/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.972646,8110780.77,95.46%,8496572.50,325000,13,
10/19/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-8967.86,1.000000,-8967.86,-0.11%,8496572.50,325000,13,Y
10/19/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,119.020000,164604.66,2.54%,6484180.00,200000,8,
10/19/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,86.270000,32523.79,0.50%,6484180.00,200000,8,
10/19/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,99.520000,88473.28,1.36%,6484180.00,200000,8,
10/19/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,109.670000,139609.91,2.15%,6484180.00,200000,8,
10/19/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,230.050000,32897.15,0.51%,6484180.00,200000,8,
10/19/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,502.820000,122185.26,1.88%,6484180.00,200000,8,
10/19/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,92.580000,26200.14,0.40%,6484180.00,200000,8,
10/19/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,235.720000,43372.48,0.67%,6484180.00,200000,8,
10/19/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3272.710000,209453.44,3.23%,6484180.00,200000,8,
10/19/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,104.910000,47524.23,0.73%,6484180.00,200000,8,
10/19/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,81.820000,55719.42,0.86%,6484180.00,200000,8,
10/19/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1667.870000,71718.41,1.11%,6484180.00,200000,8,
10/19/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,657.380000,89403.68,1.38%,6484180.00,200000,8,
10/19/2020,ECOZ,BLL,058498106,BALL CORP,529.00,91.420000,48361.18,0.75%,6484180.00,200000,8,
