Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/22/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,316.850000,70974.40,2.74%,2586880.00,100000,4,
05/22/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,93.020000,27161.84,1.05%,2586880.00,100000,4,
05/22/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,92.250000,33210.00,1.28%,2586880.00,100000,4,
05/22/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,90.390000,57578.43,2.23%,2586880.00,100000,4,
05/22/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,193.500000,19350.00,0.75%,2586880.00,100000,4,
05/22/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,382.170000,47006.91,1.82%,2586880.00,100000,4,
05/22/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,94.130000,26732.92,1.03%,2586880.00,100000,4,
05/22/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,224.780000,20679.76,0.80%,2586880.00,100000,4,
05/22/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2446.740000,78295.68,3.03%,2586880.00,100000,4,
05/22/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,89.830000,19762.60,0.76%,2586880.00,100000,4,
05/22/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,86.560000,44664.96,1.73%,2586880.00,100000,4,
05/22/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1595.680000,27126.56,1.05%,2586880.00,100000,4,
05/22/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,508.510000,34578.68,1.34%,2586880.00,100000,4,
05/22/2020,ECOZ,BLL,058498106,BALL CORP,344.00,64.040000,22029.76,0.85%,2586880.00,100000,4,
05/22/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,61.140000,32037.36,1.24%,2586880.00,100000,4,
05/22/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,138.110000,41847.33,1.62%,2586880.00,100000,4,
05/22/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,97.980000,42425.34,1.64%,2586880.00,100000,4,
05/22/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,40.750000,17930.00,0.69%,2586880.00,100000,4,
05/22/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,70.260000,25012.56,0.97%,2586880.00,100000,4,
05/22/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,199.400000,40278.80,1.56%,2586880.00,100000,4,
