Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,1448035.06,50000.000,28.96,-0.40,-1.38,29.18,-1.04,-3.43,0.76,05/13/2020,0.39
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2507268.65,100000.000,25.07,-0.29,-1.15,25.11,-0.31,-1.23,0.16,05/13/2020,0.37
