Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/20/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,118.540000,43148.56,1.67%,2579060.00,100000,4,
05/20/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,57.420000,25494.48,0.99%,2579060.00,100000,4,
05/20/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,67.040000,56045.44,2.17%,2579060.00,100000,4,
05/20/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,78.230000,32543.68,1.26%,2579060.00,100000,4,
05/20/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,72.340000,21774.34,0.84%,2579060.00,100000,4,
05/20/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1374.400000,76966.40,2.98%,2579060.00,100000,4,
05/20/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,177.830000,19205.64,0.74%,2579060.00,100000,4,
05/20/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,286.510000,50425.76,1.96%,2579060.00,100000,4,
05/20/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,238.100000,28095.80,1.09%,2579060.00,100000,4,
05/20/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,128.840000,39167.36,1.52%,2579060.00,100000,4,
05/20/2020,ECOZ,INTU,461202103,INTUIT,92.00,286.750000,26381.00,1.02%,2579060.00,100000,4,
05/20/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,23.460000,12316.50,0.48%,2579060.00,100000,4,
05/20/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,108.00,161.300000,17420.40,0.68%,2579060.00,100000,4,
05/20/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,132.00,149.020000,19670.64,0.76%,2579060.00,100000,4,
05/20/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,358.00,88.670000,31743.86,1.23%,2579060.00,100000,4,
05/20/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,128.00,261.660000,33492.48,1.30%,2579060.00,100000,4,
05/20/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,180.00,290.730000,52331.40,2.03%,2579060.00,100000,4,
05/20/2020,ECOZ,MCO,615369105,MOODYS CORP,140.00,253.920000,35548.80,1.38%,2579060.00,100000,4,
05/20/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,320.00,77.550000,24816.00,0.96%,2579060.00,100000,4,
05/20/2020,ECOZ,MSCI,55354G100,MSCI INC,150.00,337.530000,50629.50,1.96%,2579060.00,100000,4,
05/20/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,472.00,183.120000,86432.64,3.35%,2579060.00,100000,4,
05/20/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,132.00,137.030000,18087.96,0.70%,2579060.00,100000,4,
05/20/2020,ECOZ,NFLX,64110L106,NETFLIX INC,100.00,451.040000,45104.00,1.75%,2579060.00,100000,4,
05/20/2020,ECOZ,NKE,654106103,NIKE INC,280.00,91.510000,25622.80,0.99%,2579060.00,100000,4,
05/20/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,120.00,352.220000,42266.40,1.64%,2579060.00,100000,4,
05/20/2020,ECOZ,PEP,713448108,PEPSICO INC,320.00,131.730000,42153.60,1.63%,2579060.00,100000,4,
05/20/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,408.00,84.680000,34549.44,1.34%,2579060.00,100000,4,
05/20/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,172.00,145.390000,25007.08,0.97%,2579060.00,100000,4,
05/20/2020,ECOZ,QCOM,747525103,QUALCOMM INC,328.00,78.090000,25613.52,0.99%,2579060.00,100000,4,
05/20/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,78.00,557.600000,43492.80,1.69%,2579060.00,100000,4,
05/20/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,132.00,202.630000,26747.16,1.04%,2579060.00,100000,4,
05/20/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,476.00,75.860000,36109.36,1.40%,2579060.00,100000,4,
05/20/2020,ECOZ,SJM,832696405,SMUCKER J M CO,153.00,110.540000,16912.62,0.66%,2579060.00,100000,4,
05/20/2020,ECOZ,SPGI,78409V104,S&P Global Inc,116.00,311.090000,36086.44,1.40%,2579060.00,100000,4,
05/20/2020,ECOZ,SQ,852234103,SQUARE INC,619.00,79.250000,49055.75,1.90%,2579060.00,100000,4,
05/20/2020,ECOZ,SYY,871829107,SYSCO CORP,351.00,51.380000,18034.38,0.70%,2579060.00,100000,4,
05/20/2020,ECOZ,TGT,87612E106,TARGET CORP,192.00,123.170000,23648.64,0.92%,2579060.00,100000,4,
05/20/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,248.00,109.060000,27046.88,1.05%,2579060.00,100000,4,
05/20/2020,ECOZ,TSLA,88160R101,TESLA INC,36.00,808.010000,29088.36,1.13%,2579060.00,100000,4,
05/20/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,622.00,33.400000,20774.80,0.81%,2579060.00,100000,4,
05/20/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,144.00,289.050000,41623.20,1.61%,2579060.00,100000,4,
05/20/2020,ECOZ,UNP,907818108,UNION PAC CORP,272.00,159.260000,43318.72,1.68%,2579060.00,100000,4,
05/20/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,344.00,96.430000,33171.92,1.29%,2579060.00,100000,4,
05/20/2020,ECOZ,V,92826C839,VISA INC,124.00,189.360000,23480.64,0.91%,2579060.00,100000,4,
05/20/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,237.00,116.260000,27553.62,1.07%,2579060.00,100000,4,
05/20/2020,ECOZ,VMW,928563402,VMWARE INC,276.00,139.310000,38449.56,1.49%,2579060.00,100000,4,
05/20/2020,ECOZ,VRSN,92343E102,VERISIGN INC,128.00,212.410000,27188.48,1.05%,2579060.00,100000,4,
05/20/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,794.00,54.380000,43177.72,1.67%,2579060.00,100000,4,
05/20/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,28711.62,1.000000,28711.62,1.11%,2579060.00,100000,4,Y
05/20/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,2400.00,55.470000,133128.00,4.41%,3017500.00,100000,4,
05/20/2020,LRNZ,AMZN,023135106,AMAZON COM INC,48.00,2449.330000,117567.84,3.90%,3017500.00,100000,4,
05/20/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,628.00,176.040000,110553.12,3.66%,3017500.00,100000,4,
05/20/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,1896.00,78.550000,148930.80,4.94%,3017500.00,100000,4,
05/20/2020,LRNZ,DDOG,23804L103,DATADOG INC,2364.00,70.060000,165621.84,5.49%,3017500.00,100000,4,
05/20/2020,LRNZ,ESTC,N14506104,ELASTIC N V,1544.00,73.910000,114117.04,3.78%,3017500.00,100000,4,
05/20/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,1396.00,96.780000,135104.88,4.48%,3017500.00,100000,4,
05/20/2020,LRNZ,GOOG,02079K107,ALPHABET INC,84.00,1373.485000,115372.74,3.82%,3017500.00,100000,4,
05/20/2020,LRNZ,INTC,458140100,INTEL CORP,1800.00,60.290000,108522.00,3.60%,3017500.00,100000,4,
05/20/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,604.00,183.120000,110604.48,3.67%,3017500.00,100000,4,
05/20/2020,LRNZ,NOW,81762P102,SERVICENOW INC,336.00,382.880000,128647.68,4.26%,3017500.00,100000,4,
05/20/2020,LRNZ,NVDA,67066G104,NVIDIA CORPORATION,368.00,352.220000,129616.96,4.30%,3017500.00,100000,4,
05/20/2020,LRNZ,OKTA,679295105,OKTA INC,864.00,180.780000,156193.92,5.18%,3017500.00,100000,4,
05/20/2020,LRNZ,PD,69553P100,PAGERDUTY INC,5568.00,25.870000,144044.16,4.77%,3017500.00,100000,4,
05/20/2020,LRNZ,PLAN,03272L108,ANAPLAN INC,2452.00,46.260000,113429.52,3.76%,3017500.00,100000,4,
05/20/2020,LRNZ,SDGR,80810D103,SCHRODINGER INC,2384.00,66.480000,158488.32,5.25%,3017500.00,100000,4,
05/20/2020,LRNZ,TWLO,90138F102,TWILIO INC,972.00,183.240000,178109.28,5.90%,3017500.00,100000,4,
05/20/2020,LRNZ,VRNS,922280102,VARONIS SYS INC,1352.00,76.110000,102900.72,3.41%,3017500.00,100000,4,
05/20/2020,LRNZ,XLNX,983919101,XILINX INC,1236.00,86.810000,107297.16,3.56%,3017500.00,100000,4,
05/20/2020,LRNZ,ZS,98980G102,ZSCALER INC,2156.00,75.240000,162217.44,5.38%,3017500.00,100000,4,
05/20/2020,LRNZ,Cash&Other,Cash&Other,Cash & Other,376977.05,1.000000,376977.05,12.49%,3017500.00,100000,4,Y
