Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11264801.85,325000.000,34.66,-0.25,-0.73,34.61,-0.31,-0.89,-0.14,07/24/2020,0.44
TrueShares Structured Outcome July ETF,JULZ,53656F664,5767691.44,225000.000,25.63,-0.14,-0.53,25.64,-0.13,-0.52,0.03,07/24/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,4968485.29,175000.000,28.39,-0.20,-0.69,28.39,-0.20,-0.71,0.00,07/24/2020,0.46
