Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,10982398.59,450000.000,24.41,0.24,0.99,24.42,0.27,1.10,0.05,09/14/2020,0.33
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12859631.45,350000.000,36.74,0.80,2.22,36.75,0.80,2.22,0.01,09/14/2020,0.30
TrueShares Structured Outcome July ETF,JULZ,53656F664,6019866.09,225000.000,26.76,0.32,1.22,26.77,0.29,1.11,0.06,09/14/2020,0.41
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5296788.89,175000.000,30.27,0.54,1.81,30.29,0.56,1.88,0.07,09/14/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8301348.14,325000.000,25.54,0.26,1.03,25.54,0.27,1.08,-0.02,09/14/2020,0.39
