Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,625376.26,25000.000,25.02,-0.96,-3.71,25.06,-0.96,-3.68,0.20,04/21/2020,0.47
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2396704.62,100000.000,23.97,-0.76,-3.07,24.00,-0.77,-3.10,0.14,04/21/2020,0.45
