Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12083347.27,325000.000,37.18,0.02,0.06,37.21,0.00,-0.01,0.07,08/21/2020,0.28
TrueShares Structured Outcome July ETF,JULZ,53656F664,6028040.04,225000.000,26.79,0.08,0.28,26.81,0.07,0.27,0.07,08/21/2020,0.38
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5323534.24,175000.000,30.42,0.07,0.22,30.43,0.06,0.19,0.03,08/21/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8942998.87,350000.000,25.55,0.05,0.18,25.61,0.07,0.25,0.23,08/21/2020,0.39
