Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11344595.21,325000.000,34.91,-0.28,-0.79,34.98,-0.19,-0.54,0.21,07/28/2020,0.39
TrueShares Structured Outcome July ETF,JULZ,53656F664,5773969.47,225000.000,25.66,-0.12,-0.46,25.67,-0.12,-0.47,0.03,07/28/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,4970417.58,175000.000,28.40,-0.32,-1.11,28.42,-0.31,-1.07,0.05,07/28/2020,0.52
