Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,1312111.74,50000.000,26.24,0.56,2.19,26.64,0.63,2.42,1.52,05/04/2020,0.39
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2456828.83,100000.000,24.57,0.20,0.81,24.56,0.22,0.91,-0.03,05/04/2020,0.40
