Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
04/09/2020,ECOZ,AAPL,037833100,APPLE INC,204.00,266.070000,54278.28,3.05%,1777477.50,75000,3,
04/09/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,219.00,78.560000,17204.64,0.97%,1777477.50,75000,3,
04/09/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,270.00,88.330000,23849.10,1.34%,1777477.50,75000,3,
04/09/2020,ECOZ,ABT,002824100,ABBOTT LABS,478.00,84.950000,40606.10,2.28%,1777477.50,75000,3,
04/09/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,75.00,171.730000,12879.75,0.72%,1777477.50,75000,3,
04/09/2020,ECOZ,ADBE,00724F101,ADOBE INC,69.00,317.180000,21885.42,1.23%,1777477.50,75000,3,
04/09/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,57.00,138.530000,7896.21,0.44%,1777477.50,75000,3,
04/09/2020,ECOZ,AFL,001055102,AFLAC INC,315.00,37.770000,11897.55,0.67%,1777477.50,75000,3,
04/09/2020,ECOZ,ALL,020002101,ALLSTATE CORP,213.00,97.250000,20714.25,1.17%,1777477.50,75000,3,
04/09/2020,ECOZ,AMGN,031162100,AMGEN INC,69.00,219.190000,15124.11,0.85%,1777477.50,75000,3,
04/09/2020,ECOZ,AMZN,023135106,AMAZON COM INC,23.00,2043.000000,46989.00,2.64%,1777477.50,75000,3,
04/09/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,63.00,160.730000,10125.99,0.57%,1777477.50,75000,3,
04/09/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,165.00,92.080000,15193.20,0.85%,1777477.50,75000,3,
04/09/2020,ECOZ,BAX,071813109,BAXTER INTL INC,387.00,84.480000,32693.76,1.84%,1777477.50,75000,3,
04/09/2020,ECOZ,BLK,09247X101,BLACKROCK INC,51.00,450.970000,22999.47,1.29%,1777477.50,75000,3,
04/09/2020,ECOZ,BLL,058498106,BALL CORP,258.00,67.590000,17438.22,0.98%,1777477.50,75000,3,
04/09/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,393.00,58.250000,22892.25,1.29%,1777477.50,75000,3,
04/09/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,174.00,69.470000,12087.78,0.68%,1777477.50,75000,3,
04/09/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,276.00,95.700000,26413.20,1.49%,1777477.50,75000,3,
04/09/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,330.00,45.260000,14935.80,0.84%,1777477.50,75000,3,
04/09/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,267.00,70.220000,18748.74,1.05%,1777477.50,75000,3,
04/09/2020,ECOZ,CLX,189054109,CLOROX CO DEL,173.00,181.040000,31319.92,1.76%,1777477.50,75000,3,
04/09/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,118.00,305.970000,36104.46,2.03%,1777477.50,75000,3,
04/09/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,148.00,46.160000,6831.68,0.38%,1777477.50,75000,3,
04/09/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,108.00,151.120000,16320.96,0.92%,1777477.50,75000,3,
04/09/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,273.00,146.820000,40081.86,2.25%,1777477.50,75000,3,
04/09/2020,ECOZ,DIS,254687106,DISNEY WALT CO,315.00,101.070000,31837.05,1.79%,1777477.50,75000,3,
04/09/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,273.00,106.800000,29156.40,1.64%,1777477.50,75000,3,
04/09/2020,ECOZ,EIX,281020107,EDISON INTL,333.00,57.570000,19170.81,1.08%,1777477.50,75000,3,
04/09/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,280.00,37.930000,10620.40,0.60%,1777477.50,75000,3,
04/09/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,312.00,83.350000,26005.20,1.46%,1777477.50,75000,3,
04/09/2020,ECOZ,EXC,30161N101,EXELON CORP,207.00,37.590000,7781.13,0.44%,1777477.50,75000,3,
04/09/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,226.00,74.990000,16947.74,0.95%,1777477.50,75000,3,
04/09/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,42.00,1207.000000,50694.00,2.85%,1777477.50,75000,3,
04/09/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,81.00,176.960000,14333.76,0.81%,1777477.50,75000,3,
04/09/2020,ECOZ,GWW,384802104,GRAINGER W W INC,132.00,270.400000,35692.80,2.01%,1777477.50,75000,3,
04/09/2020,ECOZ,HSY,427866108,HERSHEY CO,60.00,142.710000,8562.60,0.48%,1777477.50,75000,3,
04/09/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,228.00,121.250000,27645.00,1.56%,1777477.50,75000,3,
04/09/2020,ECOZ,INTU,461202103,INTUIT,69.00,245.400000,16932.60,0.95%,1777477.50,75000,3,
04/09/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,81.00,158.800000,12862.80,0.72%,1777477.50,75000,3,
04/09/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,99.00,143.260000,14182.74,0.80%,1777477.50,75000,3,
04/09/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,116.00,94.300000,10938.80,0.62%,1777477.50,75000,3,
04/09/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,96.00,266.750000,25608.00,1.44%,1777477.50,75000,3,
04/09/2020,ECOZ,MA,57636Q104,MASTERCARD INC,135.00,270.950000,36578.25,2.06%,1777477.50,75000,3,
04/09/2020,ECOZ,MCO,615369105,MOODYS CORP,105.00,226.520000,23784.60,1.34%,1777477.50,75000,3,
04/09/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,240.00,81.620000,19588.80,1.10%,1777477.50,75000,3,
04/09/2020,ECOZ,MSCI,55354G100,MSCI INC,69.00,297.180000,20505.42,1.15%,1777477.50,75000,3,
04/09/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,354.00,165.130000,58456.02,3.29%,1777477.50,75000,3,
04/09/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,99.00,147.770000,14629.23,0.82%,1777477.50,75000,3,
04/09/2020,ECOZ,NFLX,64110L106,NETFLIX INC,48.00,371.120000,17813.76,1.00%,1777477.50,75000,3,
04/09/2020,ECOZ,NKE,654106103,NIKE INC,210.00,85.300000,17913.00,1.01%,1777477.50,75000,3,
04/09/2020,ECOZ,NVDA,67066G104,NVIDIA CORP,90.00,266.950000,24025.50,1.35%,1777477.50,75000,3,
04/09/2020,ECOZ,PAYX,704326107,PAYCHEX INC,177.00,65.060000,11515.62,0.65%,1777477.50,75000,3,
04/09/2020,ECOZ,PEP,713448108,PEPSICO INC,240.00,132.610000,31826.40,1.79%,1777477.50,75000,3,
04/09/2020,ECOZ,PFE,717081103,PFIZER INC,549.00,34.600000,18995.40,1.07%,1777477.50,75000,3,
04/09/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,256.00,86.180000,22062.08,1.24%,1777477.50,75000,3,
04/09/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,129.00,105.060000,13552.74,0.76%,1777477.50,75000,3,
04/09/2020,ECOZ,QCOM,747525103,QUALCOMM INC,246.00,73.330000,18039.18,1.01%,1777477.50,75000,3,
04/09/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,59.00,512.330000,30227.47,1.70%,1777477.50,75000,3,
04/09/2020,ECOZ,RHI,770323103,ROBERT HALF INTL INC,276.00,41.400000,11426.40,0.64%,1777477.50,75000,3,
04/09/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,99.00,167.800000,16612.20,0.93%,1777477.50,75000,3,
04/09/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,357.00,71.570000,25550.49,1.44%,1777477.50,75000,3,
04/09/2020,ECOZ,SJM,832696405,SMUCKER J M CO,115.00,114.130000,13124.95,0.74%,1777477.50,75000,3,
04/09/2020,ECOZ,SPGI,78409V104,S&P Global Inc,87.00,261.510000,22751.37,1.28%,1777477.50,75000,3,
04/09/2020,ECOZ,SQ,852234103,SQUARE INC,273.00,57.040000,15571.92,0.88%,1777477.50,75000,3,
04/09/2020,ECOZ,T,00206R102,AT&T INC,393.00,29.890000,11746.77,0.66%,1777477.50,75000,3,
04/09/2020,ECOZ,TJX,872540109,TJX COS INC NEW,405.00,49.110000,19889.55,1.12%,1777477.50,75000,3,
04/09/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,186.00,90.700000,16870.20,0.95%,1777477.50,75000,3,
04/09/2020,ECOZ,TSLA,88160R101,TESLA INC,27.00,548.840000,14818.68,0.83%,1777477.50,75000,3,
04/09/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,108.00,267.830000,28925.64,1.63%,1777477.50,75000,3,
04/09/2020,ECOZ,UNP,907818108,UNION PAC CORP,204.00,149.620000,30522.48,1.72%,1777477.50,75000,3,
04/09/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,258.00,98.790000,25487.82,1.43%,1777477.50,75000,3,
04/09/2020,ECOZ,V,92826C839,VISA INC,93.00,174.940000,16269.42,0.92%,1777477.50,75000,3,
04/09/2020,ECOZ,VMW,928563402,VMWARE INC,207.00,130.460000,27005.22,1.52%,1777477.50,75000,3,
04/09/2020,ECOZ,VRSN,92343E102,VERISIGN INC,96.00,193.200000,18547.20,1.04%,1777477.50,75000,3,
04/09/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,596.00,57.185000,34082.26,1.92%,1777477.50,75000,3,
04/09/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,92175.33,1.000000,92175.33,5.19%,1777477.50,75000,3,Y
04/09/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,674.00,48.790000,32884.46,5.57%,590367.50,25000,1,
04/09/2020,LRNZ,AMZN,023135106,AMAZON COM INC,14.00,2043.000000,28602.00,4.84%,590367.50,25000,1,
04/09/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,176.00,151.120000,26597.12,4.51%,590367.50,25000,1,
04/09/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,533.00,60.320000,32150.56,5.45%,590367.50,25000,1,
04/09/2020,LRNZ,DDOG,23804L103,DATADOG INC,664.00,37.150000,24667.60,4.18%,590367.50,25000,1,
04/09/2020,LRNZ,ESTC,N14506104,ELASTIC N V,434.00,55.720000,24182.48,4.10%,590367.50,25000,1,
04/09/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,391.00,64.530000,25231.23,4.27%,590367.50,25000,1,
04/09/2020,LRNZ,GOOG,02079K107,ALPHABET INC,23.00,1210.280000,27836.44,4.72%,590367.50,25000,1,
04/09/2020,LRNZ,INTC,458140100,INTEL CORP,506.00,58.980000,29843.88,5.06%,590367.50,25000,1,
04/09/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,170.00,165.130000,28072.10,4.76%,590367.50,25000,1,
04/09/2020,LRNZ,NOW,81762P102,SERVICENOW INC,94.00,274.050000,25760.70,4.36%,590367.50,25000,1,
04/09/2020,LRNZ,NVDA,67066G104,NVIDIA CORP,103.00,266.950000,27495.85,4.66%,590367.50,25000,1,
04/09/2020,LRNZ,OKTA,679295105,OKTA INC,243.00,128.090000,31125.87,5.27%,590367.50,25000,1,
04/09/2020,LRNZ,PD,69553P100,PAGERDUTY INC,1564.00,18.130000,28355.32,4.80%,590367.50,25000,1,
04/09/2020,LRNZ,PLAN,03272L108,ANAPLAN INC,688.00,35.690000,24554.72,4.16%,590367.50,25000,1,
04/09/2020,LRNZ,SDGR,80810D103,SCHRODINGER INC,669.00,40.400000,27027.60,4.58%,590367.50,25000,1,
04/09/2020,LRNZ,TWLO,90138F102,TWILIO INC,273.00,91.730000,25042.29,4.24%,590367.50,25000,1,
04/09/2020,LRNZ,VRNS,922280102,VARONIS SYS INC,380.00,61.870000,23510.60,3.98%,590367.50,25000,1,
04/09/2020,LRNZ,XLNX,983919101,XILINX INC,347.00,84.500000,29321.50,4.97%,590367.50,25000,1,
04/09/2020,LRNZ,ZS,98980G102,ZSCALER INC,606.00,64.930000,39347.58,6.66%,590367.50,25000,1,
04/09/2020,LRNZ,Cash&Other,Cash&Other,Cash & Other,28716.93,1.000000,28716.93,4.86%,590367.50,25000,1,Y
