Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/09/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,381.370000,149497.04,3.02%,4956017.50,175000,7,
07/09/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,99.280000,50732.08,1.02%,4956017.50,175000,7,
07/09/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,97.210000,61242.30,1.24%,4956017.50,175000,7,
07/09/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,92.580000,103134.12,2.08%,4956017.50,175000,7,
07/09/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,218.890000,38305.75,0.77%,4956017.50,175000,7,
07/09/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,457.680000,97485.84,1.97%,4956017.50,175000,7,
07/09/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,88.220000,21878.56,0.44%,4956017.50,175000,7,
07/09/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,251.590000,40505.99,0.82%,4956017.50,175000,7,
07/09/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3081.110000,172542.16,3.48%,4956017.50,175000,7,
07/09/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,92.900000,36881.30,0.74%,4956017.50,175000,7,
07/09/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,84.180000,76014.54,1.53%,4956017.50,175000,7,
07/09/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1661.300000,63129.40,1.27%,4956017.50,175000,7,
07/09/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,557.610000,66355.59,1.34%,4956017.50,175000,7,
07/09/2020,ECOZ,BLL,058498106,BALL CORP,602.00,72.140000,43428.28,0.88%,4956017.50,175000,7,
07/09/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,59.560000,45206.04,0.91%,4956017.50,175000,7,
07/09/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,144.980000,91627.36,1.85%,4956017.50,175000,7,
07/09/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,334.00,93.010000,31065.34,0.63%,4956017.50,175000,7,
07/09/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,44.490000,34257.30,0.69%,4956017.50,175000,7,
07/09/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,74.490000,46407.27,0.94%,4956017.50,175000,7,
07/09/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,225.570000,79400.64,1.60%,4956017.50,175000,7,
07/09/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,316.320000,86671.68,1.75%,4956017.50,175000,7,
07/09/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,200.280000,50470.56,1.02%,4956017.50,175000,7,
07/09/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,149.690000,95352.53,1.92%,4956017.50,175000,7,
07/09/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,116.660000,85745.10,1.73%,4956017.50,175000,7,
07/09/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,135.610000,86383.57,1.74%,4956017.50,175000,7,
07/09/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,54.460000,42315.42,0.85%,4956017.50,175000,7,
07/09/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,54.930000,96457.08,1.95%,4956017.50,175000,7,
07/09/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,85.140000,61981.92,1.25%,4956017.50,175000,7,
