Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/08/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,372.690000,146094.48,2.98%,4903745.00,175000,7,
07/08/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,99.350000,50767.85,1.04%,4903745.00,175000,7,
07/08/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,98.300000,61929.00,1.26%,4903745.00,175000,7,
07/08/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,92.460000,103000.44,2.10%,4903745.00,175000,7,
07/08/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,216.330000,37857.75,0.77%,4903745.00,175000,7,
07/08/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,449.360000,95713.68,1.95%,4903745.00,175000,7,
07/08/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,92.650000,22977.20,0.47%,4903745.00,175000,7,
07/08/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,253.150000,40757.15,0.83%,4903745.00,175000,7,
07/08/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3000.120000,168006.72,3.43%,4903745.00,175000,7,
07/08/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,93.010000,36924.97,0.75%,4903745.00,175000,7,
07/08/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,85.500000,77206.50,1.57%,4903745.00,175000,7,
07/08/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1657.450000,62983.10,1.28%,4903745.00,175000,7,
07/08/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,549.230000,65358.37,1.33%,4903745.00,175000,7,
07/08/2020,ECOZ,BLL,058498106,BALL CORP,602.00,72.680000,43753.36,0.89%,4903745.00,175000,7,
07/08/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,60.290000,45760.11,0.93%,4903745.00,175000,7,
07/08/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,143.110000,90445.52,1.84%,4903745.00,175000,7,
07/08/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,334.00,93.710000,31299.14,0.64%,4903745.00,175000,7,
07/08/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,44.310000,34118.70,0.70%,4903745.00,175000,7,
07/08/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,73.970000,46083.31,0.94%,4903745.00,175000,7,
07/08/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,223.810000,78781.12,1.61%,4903745.00,175000,7,
07/08/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,316.230000,86647.02,1.77%,4903745.00,175000,7,
07/08/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,196.380000,49487.76,1.01%,4903745.00,175000,7,
07/08/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,150.080000,95600.96,1.95%,4903745.00,175000,7,
07/08/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,113.630000,83518.05,1.70%,4903745.00,175000,7,
07/08/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,134.780000,85854.86,1.75%,4903745.00,175000,7,
07/08/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,54.480000,42330.96,0.86%,4903745.00,175000,7,
07/08/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,50.640000,88923.84,1.81%,4903745.00,175000,7,
07/08/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,84.330000,61392.24,1.25%,4903745.00,175000,7,
07/08/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,76.420000,40196.92,0.82%,4903745.00,175000,7,
07/08/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1489.920000,146012.16,2.98%,4903745.00,175000,7,
07/08/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,199.360000,37679.04,0.77%,4903745.00,175000,7,
07/08/2020,ECOZ,GWW,384802104,GRAINGER W W INC,308.00,320.850000,98821.80,2.02%,4903745.00,175000,7,
07/08/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,247.350000,50706.75,1.03%,4903745.00,175000,7,
07/08/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,127.050000,67590.60,1.38%,4903745.00,175000,7,
07/08/2020,ECOZ,INTU,461202103,INTUIT,161.00,307.930000,49576.73,1.01%,4903745.00,175000,7,
07/08/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,26.040000,23904.72,0.49%,4903745.00,175000,7,
07/08/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,175.330000,33137.37,0.68%,4903745.00,175000,7,
07/08/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,142.850000,32998.35,0.67%,4903745.00,175000,7,
07/08/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,92.320000,73671.36,1.50%,4903745.00,175000,7,
07/08/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,327.890000,73447.36,1.50%,4903745.00,175000,7,
07/08/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,299.510000,94345.65,1.92%,4903745.00,175000,7,
07/08/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,285.370000,69915.65,1.43%,4903745.00,175000,7,
07/08/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,78.720000,44083.20,0.90%,4903745.00,175000,7,
07/08/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,352.610000,81805.52,1.67%,4903745.00,175000,7,
07/08/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,208.250000,172014.50,3.51%,4903745.00,175000,7,
07/08/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,231.00,131.080000,30279.48,0.62%,4903745.00,175000,7,
07/08/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,493.160000,86303.00,1.76%,4903745.00,175000,7,
07/08/2020,ECOZ,NKE,654106103,NIKE INC,490.00,97.070000,47564.30,0.97%,4903745.00,175000,7,
07/08/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,394.870000,82922.70,1.69%,4903745.00,175000,7,
07/08/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,133.570000,74799.20,1.53%,4903745.00,175000,7,
07/08/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,869.00,94.830000,82407.27,1.68%,4903745.00,175000,7,
07/08/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,384.00,177.280000,68075.52,1.39%,4903745.00,175000,7,
07/08/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,92.140000,52888.36,1.08%,4903745.00,175000,7,
07/08/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,640.880000,86518.80,1.76%,4903745.00,175000,7,
07/08/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,296.00,211.440000,62586.24,1.28%,4903745.00,175000,7,
07/08/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,74.250000,61850.25,1.26%,4903745.00,175000,7,
07/08/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,106.050000,28315.35,0.58%,4903745.00,175000,7,
07/08/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,341.190000,69261.57,1.41%,4903745.00,175000,7,
07/08/2020,ECOZ,SQ,852234103,SQUARE INC,1081.00,125.600000,135773.60,2.77%,4903745.00,175000,7,
07/08/2020,ECOZ,SYY,871829107,SYSCO CORP,872.00,53.020000,46233.44,0.94%,4903745.00,175000,7,
07/08/2020,ECOZ,TGT,87612E106,TARGET CORP,336.00,118.060000,39668.16,0.81%,4903745.00,175000,7,
07/08/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,434.00,134.230000,58255.82,1.19%,4903745.00,175000,7,
07/08/2020,ECOZ,TSLA,88160R101,TESLA INC,63.00,1389.860000,87561.18,1.79%,4903745.00,175000,7,
07/08/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,2347.00,32.820000,77028.54,1.57%,4903745.00,175000,7,
07/08/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,252.00,296.650000,74755.80,1.52%,4903745.00,175000,7,
07/08/2020,ECOZ,UNP,907818108,UNION PAC CORP,238.00,169.780000,40407.64,0.82%,4903745.00,175000,7,
07/08/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,602.00,114.450000,68898.90,1.41%,4903745.00,175000,7,
07/08/2020,ECOZ,V,92826C839,VISA INC,217.00,194.200000,42141.40,0.86%,4903745.00,175000,7,
07/08/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,414.00,120.190000,49758.66,1.01%,4903745.00,175000,7,
07/08/2020,ECOZ,VMW,928563402,VMWARE INC,483.00,145.530000,70290.99,1.43%,4903745.00,175000,7,
07/08/2020,ECOZ,VRSN,92343E102,VERISIGN INC,224.00,211.110000,47288.64,0.96%,4903745.00,175000,7,
07/08/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1388.00,55.040000,76395.52,1.56%,4903745.00,175000,7,
07/08/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,31776.70,1.000000,31776.70,0.65%,4903745.00,175000,7,Y
07/08/2020,JULZ,2SPY  210630C00310500,2SPY  210630C00310500,SPY 06/30/2021 310.50 C,117.00,29.343825,343322.75,7.78%,4410210.00,175000,7,
07/08/2020,JULZ,2SPY  210630P00279450,2SPY  210630P00279450,SPY 06/30/2021 279.45 P,-155.00,19.971312,-309555.34,-7.02%,4410210.00,175000,7,
07/08/2020,JULZ,912796TY5,912796TY5,UNITED STATES TREAS BILLS,4375000.00,99.921778,4371577.79,99.12%,4410210.00,175000,7,
07/08/2020,JULZ,Cash&Other,Cash&Other,Cash & Other,4769.66,1.000000,4769.66,0.11%,4410210.00,175000,7,Y
07/08/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,6303.00,52.930000,333617.79,3.49%,9550035.00,275000,11,
07/08/2020,LRNZ,AMZN,023135106,AMAZON COM INC,124.00,3000.120000,372014.88,3.90%,9550035.00,275000,11,
07/08/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,1650.00,196.380000,324027.00,3.39%,9550035.00,275000,11,
07/08/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,4977.00,106.420000,529652.34,5.55%,9550035.00,275000,11,
07/08/2020,LRNZ,DDOG,23804L103,DATADOG INC,6207.00,90.090000,559188.63,5.86%,9550035.00,275000,11,
07/08/2020,LRNZ,ESTC,N14506104,ELASTIC N V,4052.00,93.320000,378132.64,3.96%,9550035.00,275000,11,
07/08/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,3665.00,85.280000,312551.20,3.27%,9550035.00,275000,11,
07/08/2020,LRNZ,GOOG,02079K107,ALPHABET INC,220.00,1485.180000,326739.60,3.42%,9550035.00,275000,11,
07/08/2020,LRNZ,INTC,458140100,INTEL CORP,4724.00,58.310000,275456.44,2.88%,9550035.00,275000,11,
07/08/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,1585.00,208.250000,330076.25,3.46%,9550035.00,275000,11,
07/08/2020,LRNZ,NOW,81762P102,SERVICENOW INC,882.00,411.740000,363154.68,3.80%,9550035.00,275000,11,
07/08/2020,LRNZ,NVDA,67066G104,NVIDIA CORPORATION,963.00,394.870000,380259.81,3.98%,9550035.00,275000,11,
07/08/2020,LRNZ,OKTA,679295105,OKTA INC,2268.00,207.340000,470247.12,4.92%,9550035.00,275000,11,
07/08/2020,LRNZ,PD,69553P100,PAGERDUTY INC,14622.00,29.740000,434858.28,4.55%,9550035.00,275000,11,
07/08/2020,LRNZ,PLAN,03272L108,ANAPLAN INC,6438.00,49.430000,318230.34,3.33%,9550035.00,275000,11,
07/08/2020,LRNZ,SDGR,80810D103,SCHRODINGER INC,6260.00,87.090000,545183.40,5.71%,9550035.00,275000,11,
07/08/2020,LRNZ,TWLO,90138F102,TWILIO INC,2552.00,233.300000,595381.60,6.23%,9550035.00,275000,11,
07/08/2020,LRNZ,VRNS,922280102,VARONIS SYS INC,3548.00,100.700000,357283.60,3.74%,9550035.00,275000,11,
07/08/2020,LRNZ,WORK,83088V102,SLACK TECHNOLOGIES INC,10829.00,31.480000,340896.92,3.57%,9550035.00,275000,11,
07/08/2020,LRNZ,XLNX,983919101,XILINX INC,3246.00,99.170000,321905.82,3.37%,9550035.00,275000,11,
07/08/2020,LRNZ,ZS,98980G102,ZSCALER INC,5659.00,113.840000,644220.56,6.75%,9550035.00,275000,11,
07/08/2020,LRNZ,Cash&Other,Cash&Other,Cash & Other,1036781.13,1.000000,1036781.13,10.86%,9550035.00,275000,11,Y
